,DET_Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ],DET_Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=150 ],DET_Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=150 ],DET_Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=150 ],DET_Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=150 ],DET_Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=150 ],DET_Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=50 ],DET_Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ],DET_Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=150 ],DET_Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=150 ],DET_Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=150 ],DET_Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=150 ],model_name,image_size
0,0.2104002784715705,0.26847050514031845,0.24554598649312667,0.07322063485334167,0.2945387705759161,0.21668046786792242,0.29304503522840275,0.2956009457715338,0.2956009457715338,0.24059829059829058,0.3957173309217751,0.2199671107180366,rtdetr-l,640
1,0.8919616531039296,0.9445834370779171,0.9336779162222332,0.4494755911046329,0.8073468039674572,0.9842376265486777,0.8207640402287906,0.9236693255471158,0.9288610188378505,0.8487179487179486,0.8724187252576894,0.9880983638273173,rtdetr-l,1280
2,0.7267056106157519,0.8270208512633207,0.7804948271489237,0.3971053303652791,0.7442306730825234,0.802259219179664,0.7031425216342594,0.7971603051012418,0.8013935319383027,0.7196581196581197,0.8444424963319092,0.8245909568293628,yolov9c,640
