                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.57197,                0.72664,                0.34909,                0.84876,                0.93487,                0.90543,                0.96796,                0.90338,                0.93258,                0.90833,                0.96634,                0.83347,                0.43341,                0.54696,                0.33826,                0.80381,              0.0013171,              0.0013171,              0.0013171
                    109,                0.56401,                0.72204,                0.34595,                 0.8449,                0.93649,                0.89663,                0.96881,                0.88814,                0.93254,                0.90508,                0.96747,                0.81856,                0.48964,                0.58067,                0.34893,                0.80903,              0.0013138,              0.0013138,              0.0013138
                    110,                 0.5669,                0.71626,                0.34664,                0.84179,                0.94149,                0.89645,                0.96902,                0.89943,                0.94258,                0.89749,                0.96815,                0.82591,                0.45158,                0.54618,                0.33964,                0.80763,              0.0013105,              0.0013105,              0.0013105
                    111,                0.53014,                0.67867,                0.33381,                0.83826,                0.94429,                0.89682,                 0.9682,                0.89986,                0.94779,                0.89442,                0.96649,                0.83829,                 0.4439,                0.52331,                0.33819,                0.80649,              0.0013072,              0.0013072,              0.0013072
                    112,                0.54849,                0.69936,                0.33959,                0.83863,                0.93633,                0.89125,                0.96809,                0.89885,                0.93499,                0.89003,                0.96439,                0.82671,                0.45223,                0.57487,                0.34171,                0.80748,              0.0013039,              0.0013039,              0.0013039
                    113,                0.54271,                0.69115,                0.34203,                0.84062,                0.94376,                0.89748,                0.96917,                0.90373,                0.94365,                0.89948,                0.96867,                0.84252,                 0.4422,                0.52471,                0.33819,                0.80556,              0.0013006,              0.0013006,              0.0013006
                    114,                0.54239,                0.68367,                0.33996,                0.84205,                0.95154,                0.89892,                0.96938,                 0.9068,                0.95218,                0.89956,                0.96802,                0.83713,                0.41724,                 0.5448,                0.33056,                 0.8013,              0.0012973,              0.0012973,              0.0012973
                    115,                0.54855,                0.69915,                0.34536,                0.84057,                0.94301,                0.89702,                0.96754,                0.90492,                 0.9447,                0.89725,                0.96679,                0.82744,                0.41827,                0.56065,                0.33877,                 0.8019,               0.001294,               0.001294,               0.001294
                    116,                0.56012,                0.71039,                0.34377,                0.84781,                0.94069,                 0.9021,                0.96557,                0.90597,                0.94289,                0.90232,                0.96451,                  0.832,                0.40858,                0.55685,                0.34062,                0.80127,              0.0012907,              0.0012907,              0.0012907
                    117,                0.54775,                0.68826,                0.33964,                 0.8429,                0.94425,                0.90297,                0.96771,                0.88961,                0.94383,                0.90273,                0.96604,                0.81901,                0.49291,                0.57294,                0.34708,                0.81433,              0.0012874,              0.0012874,              0.0012874
                    118,                0.54322,                0.67976,                0.33993,                 0.8405,                0.93714,                0.90354,                0.96912,                0.90353,                0.93868,                0.90309,                0.96624,                0.83376,                0.42816,                0.55169,                0.33623,                0.80356,              0.0012841,              0.0012841,              0.0012841
                    119,                0.54051,                0.68507,                 0.3379,                0.84191,                0.93853,                0.90024,                0.96822,                0.90249,                0.93809,                0.90125,                0.96556,                0.83677,                0.42598,                0.55214,                0.32727,                0.80531,              0.0012808,              0.0012808,              0.0012808
                    120,                0.54809,                0.69803,                0.33684,                0.84219,                0.93207,                0.90442,                0.96818,                0.90964,                0.93165,                0.90402,                0.96607,                0.84233,                0.39778,                0.53817,                 0.3312,                0.80041,              0.0012775,              0.0012775,              0.0012775
                    121,                0.53244,                 0.6769,                0.33697,                0.83616,                0.96486,                0.86069,                0.96168,                0.89954,                0.96486,                0.86069,                0.95983,                0.82567,                0.42317,                0.53276,                0.34781,                0.80608,              0.0012742,              0.0012742,              0.0012742
                    122,                0.54146,                0.70559,                0.33452,                 0.8413,                0.94186,                0.90112,                 0.9659,                 0.8948,                0.94186,                0.90112,                0.96512,                0.80988,                0.44711,                0.55596,                0.34051,                0.80343,              0.0012709,              0.0012709,              0.0012709
                    123,                0.53876,                0.68612,                0.33681,                 0.8405,                0.93063,                0.90344,                0.96512,                 0.8987,                0.93324,                0.90362,                0.96377,                0.81577,                0.43513,                0.57032,                0.33475,                0.80455,              0.0012676,              0.0012676,              0.0012676
                    124,                0.53157,                0.67896,                0.33585,                0.83872,                0.92766,                0.90454,                0.96842,                0.89197,                0.92436,                0.89983,                0.96568,                0.81855,                0.47015,                0.56565,                0.33644,                0.80837,              0.0012643,              0.0012643,              0.0012643
                    125,                0.54705,                0.69071,                0.33735,                0.83898,                 0.9273,                0.90924,                0.96835,                0.90739,                0.92737,                0.90499,                0.96533,                0.83493,                0.42645,                0.54123,                0.34026,                0.80485,               0.001261,               0.001261,               0.001261
                    126,                0.54506,                0.68742,                0.34056,                0.84109,                0.92838,                0.90367,                0.96831,                0.90848,                0.92795,                0.90327,                0.96696,                0.83593,                0.40513,                0.53602,                0.33949,                0.79757,              0.0012577,              0.0012577,              0.0012577
                    127,                0.55409,                0.68903,                0.34767,                0.84048,                0.94193,                0.89594,                0.96922,                0.90117,                0.94115,                0.89508,                0.96724,                0.82794,                0.43945,                0.54089,                 0.3285,                0.80137,              0.0012544,              0.0012544,              0.0012544
                    128,                0.56745,                0.70649,                0.34437,                0.84724,                 0.9417,                0.90276,                0.96872,                 0.8958,                0.94113,                0.90143,                0.96701,                0.82393,                0.47085,                0.55574,                0.34065,                 0.8074,              0.0012511,              0.0012511,              0.0012511
                    129,                0.54706,                0.68973,                 0.3381,                0.83915,                0.93956,                0.89884,                0.96976,                 0.8887,                0.93976,                0.89762,                0.96844,                0.81973,                0.50118,                0.60208,                0.33982,                0.80956,              0.0012478,              0.0012478,              0.0012478
                    130,                 0.5288,                0.67204,                0.33126,                0.83564,                0.94787,                0.89983,                0.97014,                0.90802,                0.95146,                0.89755,                0.96938,                0.84278,                0.43106,                0.52973,                0.33216,                0.80211,              0.0012445,              0.0012445,              0.0012445
                    131,                0.52262,                0.65652,                0.32988,                0.83695,                0.94946,                0.89075,                0.96808,                0.90246,                 0.9503,                0.88977,                0.96639,                 0.8354,                0.43224,                0.53635,                0.34358,                 0.8044,              0.0012412,              0.0012412,              0.0012412
                    132,                0.53153,                0.67099,                0.33411,                0.83925,                0.95207,                0.89073,                0.96787,                0.90011,                0.95207,                0.89073,                0.96633,                0.82686,                0.43688,                0.55271,                0.33695,                 0.8045,              0.0012379,              0.0012379,              0.0012379
                    133,                0.54571,                0.68405,                0.33347,                0.83981,                0.93887,                 0.8976,                0.96905,                0.90053,                0.93947,                0.89712,                0.96704,                0.82185,                 0.4461,                0.55888,                0.32957,                0.80252,              0.0012346,              0.0012346,              0.0012346
                    134,                0.59465,                0.74181,                0.35642,                0.85279,                0.94012,                0.88902,                0.96413,                0.89584,                0.94015,                0.88759,                0.96077,                0.81263,                0.44237,                0.58206,                0.36054,                 0.8065,              0.0012313,              0.0012313,              0.0012313
                    135,                0.55139,                0.69762,                0.34137,                0.84287,                0.93803,                0.90986,                0.96856,                0.90557,                0.93725,                0.90856,                0.96685,                0.82168,                0.42142,                 0.5508,                0.32697,                0.80203,               0.001228,               0.001228,               0.001228
                    136,                0.53413,                0.67361,                0.32946,                0.83713,                0.94182,                0.90485,                 0.9671,                0.90449,                0.94075,                0.90138,                0.96291,                0.81655,                0.40569,                0.53105,                0.32538,                0.80037,              0.0012247,              0.0012247,              0.0012247
                    137,                0.54489,                0.68415,                0.33637,                0.83903,                0.93392,                0.90651,                0.96852,                0.90022,                 0.9366,                0.89961,                0.96518,                0.81658,                0.44938,                0.53873,                0.33871,                 0.8038,              0.0012214,              0.0012214,              0.0012214
                    138,                0.54853,                0.69927,                0.33622,                0.83695,                0.93593,                0.90996,                0.96988,                0.89685,                0.94305,                0.90304,                0.96719,                0.82397,                0.46272,                0.56782,                0.33669,                0.80238,              0.0012181,              0.0012181,              0.0012181
                    139,                0.54465,                0.68975,                0.33781,                  0.839,                0.92415,                0.91276,                0.96941,                0.90545,                0.92374,                0.91236,                0.96727,                0.83902,                0.42771,                0.52872,                0.34779,                0.79984,              0.0012148,              0.0012148,              0.0012148
                    140,                0.54023,                0.69743,                0.34159,                0.83882,                0.93926,                0.89699,                0.96312,                0.89897,                0.93855,                0.89562,                 0.9602,                0.82253,                0.40409,                0.53789,                0.34571,                0.79687,              0.0012115,              0.0012115,              0.0012115
                    141,                0.53989,                0.67725,                0.33531,                0.83739,                0.93908,                0.89845,                0.96707,                0.90211,                0.93908,                0.89845,                0.96607,                0.82564,                0.43282,                0.54735,                 0.3274,                0.80425,              0.0012082,              0.0012082,              0.0012082
                    142,                0.53215,                0.67912,                0.32759,                0.83805,                0.94809,                0.89062,                0.96507,                0.89315,                0.94809,                0.89062,                 0.9629,                0.81583,                0.46108,                0.55139,                0.33374,                0.80707,              0.0012049,              0.0012049,              0.0012049
                    143,                 0.5331,                0.66748,                 0.3254,                0.84058,                0.93599,                0.90597,                0.96942,                0.90631,                0.93514,                0.90516,                 0.9672,                0.83631,                0.42143,                0.52364,                0.32208,                0.80181,              0.0012016,              0.0012016,              0.0012016
                    144,                0.53519,                 0.6759,                0.32661,                0.84016,                0.93527,                 0.8947,                0.96746,                0.90609,                0.93482,                0.89429,                0.96595,                0.84126,                 0.4066,                0.52371,                 0.3285,                0.79942,              0.0011983,              0.0011983,              0.0011983
                    145,                0.56549,                0.70924,                0.33222,                 0.8445,                0.93593,                0.89577,                0.96458,                0.89718,                0.93593,                0.89577,                0.96233,                0.80991,                0.44203,                0.55441,                0.33725,                0.80602,               0.001195,               0.001195,               0.001195
                    146,                0.58168,                0.73768,                0.34726,                0.84799,                0.94772,                0.89119,                0.96479,                0.89862,                0.94655,                0.89122,                0.96363,                0.82825,                0.43689,                0.55414,                0.33474,                0.80537,              0.0011917,              0.0011917,              0.0011917
                    147,                0.55792,                 0.6913,                0.34403,                0.83814,                0.93857,                 0.8909,                0.96366,                0.89092,                0.93857,                 0.8909,                0.96233,                0.81825,                0.46144,                0.55052,                0.35019,                0.80508,              0.0011884,              0.0011884,              0.0011884
                    148,                0.55127,                0.67664,                0.34124,                0.84228,                0.95043,                 0.8929,                0.96835,                0.89803,                0.95007,                0.89229,                0.96529,                0.81802,                0.44905,                0.53295,                0.34043,                0.80512,              0.0011851,              0.0011851,              0.0011851
                    149,                0.54459,                0.67087,                0.33158,                0.83539,                0.93668,                0.90018,                0.96822,                 0.9058,                0.93711,                0.90059,                0.96692,                0.83548,                0.42006,                0.53177,                0.32471,                0.80103,              0.0011818,              0.0011818,              0.0011818
                    150,                0.54038,                0.68324,                 0.3304,                0.83294,                0.93367,                0.90165,                0.96917,                 0.9119,                0.93367,                0.90165,                0.96711,                 0.8416,                0.38562,                0.51972,                0.31355,                0.79649,              0.0011785,              0.0011785,              0.0011785
                    151,                0.54094,                0.68802,                0.32714,                0.83672,                0.92933,                0.90532,                0.96898,                 0.9078,                0.92983,                0.90481,                0.96742,                0.81075,                 0.4212,                0.53421,                0.31818,                0.79911,              0.0011752,              0.0011752,              0.0011752
                    152,                0.54841,                0.68628,                0.33112,                0.83696,                 0.9338,                 0.9019,                0.96819,                0.90359,                0.93371,                0.90242,                0.96573,                0.82367,                   0.43,                0.53671,                0.32771,                0.80238,              0.0011719,              0.0011719,              0.0011719
                    153,                0.53911,                0.66927,                  0.328,                0.83856,                0.93076,                0.90926,                0.96912,                0.89384,                0.93106,                0.90741,                0.96757,                0.81269,                0.46351,                0.54668,                0.34146,                0.80341,              0.0011686,              0.0011686,              0.0011686
                    154,                0.54506,                0.68026,                 0.3277,                0.83665,                0.93909,                0.90865,                0.97046,                 0.9097,                0.93874,                0.90774,                0.96896,                 0.8423,                0.40705,                0.52624,                0.32026,                0.79788,              0.0011653,              0.0011653,              0.0011653
                    155,                0.52185,                0.65913,                0.32337,                0.83593,                 0.9386,                0.90655,                0.96837,                0.89721,                0.94161,                0.90082,                 0.9658,                0.81553,                0.44037,                0.55108,                0.32399,                  0.802,               0.001162,               0.001162,               0.001162
                    156,                0.52704,                0.65395,                0.32848,                0.83312,                0.94213,                0.90091,                0.96978,                0.90473,                0.94169,                 0.9005,                0.96837,                0.82654,                0.42621,                0.54411,                0.32055,                 0.7975,              0.0011587,              0.0011587,              0.0011587
                    157,                 0.5334,                0.66947,                0.32597,                0.83379,                0.93834,                0.90181,                0.96931,                0.90399,                0.93791,                 0.9014,                0.96741,                0.83383,                0.41822,                0.52633,                  0.325,                0.79456,              0.0011554,              0.0011554,              0.0011554
                    158,                0.52522,                0.66175,                0.32883,                0.83376,                0.94157,                0.89806,                0.96811,                0.90603,                0.94092,                0.89743,                0.96695,                0.82801,                0.41765,                0.51834,                0.32657,                0.79904,              0.0011521,              0.0011521,              0.0011521
                    159,                0.54879,                0.68841,                0.33043,                0.83596,                0.94662,                0.88728,                0.96792,                0.90835,                0.94596,                0.88664,                0.96727,                0.84921,                0.42299,                0.54184,                0.32713,                0.80053,              0.0011488,              0.0011488,              0.0011488
                    160,                0.54209,                0.68016,                0.32561,                0.83588,                0.94022,                0.89318,                0.96761,                 0.9067,                0.94022,                0.89318,                0.96626,                0.82985,                 0.4061,                0.54156,                0.31864,                0.79877,              0.0011455,              0.0011455,              0.0011455
                    161,                0.52897,                0.65599,                0.32245,                0.83568,                0.93531,                0.89752,                0.96789,                0.89823,                0.93775,                0.89408,                0.96652,                0.81585,                0.44253,                  0.565,                0.32328,                0.80095,              0.0011422,              0.0011422,              0.0011422
                    162,                0.54508,                0.67209,                0.33256,                0.83731,                0.92162,                0.90831,                0.96819,                0.90453,                0.93944,                 0.8914,                 0.9655,                0.81994,                0.41387,                0.52215,                 0.3285,                0.79868,              0.0011389,              0.0011389,              0.0011389
                    163,                0.53259,                0.65963,                 0.3223,                0.83983,                0.94373,                0.89579,                 0.9623,                0.89824,                 0.9419,                0.89446,                0.95921,                0.80781,                0.42299,                0.52447,                0.32956,                0.80004,              0.0011356,              0.0011356,              0.0011356
                    164,                0.51742,                0.64486,                0.32332,                 0.8339,                0.93792,                0.89765,                0.96812,                0.91102,                0.93783,                0.89669,                0.96581,                0.83265,                0.39553,                0.52146,                0.31838,                0.79829,              0.0011323,              0.0011323,              0.0011323
                    165,                0.52468,                0.65615,                0.32069,                 0.8345,                0.93839,                0.89919,                0.96908,                0.90692,                0.93855,                0.89808,                0.96774,                0.83649,                0.41833,                0.52756,                0.32451,                0.79795,               0.001129,               0.001129,               0.001129
                    166,                0.52803,                 0.6666,                0.32028,                0.83868,                0.94821,                0.89389,                0.96868,                0.91735,                0.94776,                0.89348,                0.96723,                0.84819,                0.37675,                0.51272,                0.31327,                0.79595,              0.0011257,              0.0011257,              0.0011257
                    167,                0.55524,                0.69203,                0.33126,                0.83848,                0.93267,                0.90024,                0.96826,                0.88733,                0.93267,                0.90024,                0.96674,                0.81849,                0.50171,                 0.5882,                0.34118,                0.81533,              0.0011224,              0.0011224,              0.0011224
                    168,                0.54705,                0.68426,                0.32964,                0.83856,                0.94043,                0.88969,                0.96511,                0.90022,                0.94465,                0.88794,                0.96444,                0.83179,                0.42961,                0.53982,                0.34111,                0.80402,              0.0011191,              0.0011191,              0.0011191
                    169,                0.53703,                0.67254,                0.32062,                 0.8394,                0.94475,                0.89087,                0.96748,                0.91058,                0.94505,                0.89176,                0.96486,                0.82115,                0.39245,                 0.5253,                 0.3201,                0.79615,              0.0011158,              0.0011158,              0.0011158
                    170,                0.54013,                 0.6727,                0.32093,                 0.8376,                0.94424,                0.89033,                0.96847,                0.89945,                0.94487,                0.89096,                0.96555,                0.81459,                0.44031,                0.53595,                0.32495,                0.80266,              0.0011125,              0.0011125,              0.0011125
                    171,                0.54511,                0.69762,                0.32754,                 0.8361,                0.94086,                0.89905,                0.96998,                0.89717,                0.94086,                0.89905,                0.96851,                  0.814,                0.46275,                 0.5479,                0.32857,                0.80676,              0.0011092,              0.0011092,              0.0011092
                    172,                0.52856,                0.66952,                0.32202,                 0.8334,                0.94571,                0.89625,                0.97052,                0.90186,                0.94907,                0.89524,                0.96876,                0.82924,                0.44777,                 0.5304,                0.32959,                0.80132,              0.0011059,              0.0011059,              0.0011059
                    173,                0.52022,                0.65684,                0.31442,                0.83359,                 0.9337,                0.89981,                0.96828,                0.90804,                 0.9337,                0.89981,                  0.967,                 0.8394,                 0.4103,                0.52169,                0.32707,                 0.7989,              0.0011026,              0.0011026,              0.0011026
                    174,                0.52808,                0.65359,                0.31802,                0.83267,                0.94566,                0.89474,                0.96905,                0.91313,                0.94566,                0.89474,                0.96794,                  0.839,                0.39061,                0.51449,                0.31919,                0.79659,              0.0010993,              0.0010993,              0.0010993
                    175,                0.52937,                0.65866,                0.32011,                0.83576,                0.94114,                0.89666,                0.96814,                 0.8922,                0.94095,                0.89212,                 0.9645,                0.80774,                0.48216,                0.55828,                0.33603,                0.81249,               0.001096,               0.001096,               0.001096
                    176,                0.53079,                0.65433,                0.32523,                0.83349,                 0.9352,                0.90439,                0.96658,                 0.9007,                0.93687,                0.90502,                0.96567,                0.81724,                0.43092,                0.54716,                0.33533,                0.80414,              0.0010927,              0.0010927,              0.0010927
                    177,                0.52659,                 0.6558,                0.32186,                0.83702,                0.93747,                0.88826,                0.96403,                0.90546,                0.93692,                0.88745,                0.96178,                0.83577,                 0.3797,                0.51461,                0.34589,                0.79643,              0.0010894,              0.0010894,              0.0010894
                    178,                0.53828,                 0.6665,                0.32857,                0.83379,                 0.9366,                0.90582,                0.96725,                0.90747,                0.93627,                0.90538,                0.96565,                0.83713,                0.39622,                0.52791,                0.31942,                0.79764,              0.0010861,              0.0010861,              0.0010861
                    179,                0.53435,                0.66278,                0.32638,                0.83261,                0.95171,                 0.8916,                 0.9683,                0.88347,                0.94652,                0.89122,                0.96463,                0.80337,                0.51321,                0.57126,                0.34032,                  0.813,              0.0010828,              0.0010828,              0.0010828
                    180,                0.52275,                0.65059,                0.32013,                 0.8312,                0.93864,                0.90693,                 0.9699,                0.91071,                0.93864,                0.90693,                0.96852,                0.84775,                0.41253,                0.51686,                0.32696,                0.80016,              0.0010795,              0.0010795,              0.0010795
                    181,                0.52243,                0.64996,                0.31704,                0.83219,                0.92903,                0.90945,                0.96868,                0.90867,                0.92862,                0.90904,                0.96637,                0.82471,                0.40625,                0.53733,                0.32593,                0.79888,              0.0010762,              0.0010762,              0.0010762
                    182,                0.53271,                0.68347,                0.32638,                0.83655,                0.94597,                 0.8948,                0.96459,                0.90449,                0.94705,                0.89585,                0.96339,                0.83097,                0.40104,                0.52711,                0.32441,                0.79784,              0.0010729,              0.0010729,              0.0010729
                    183,                 0.5265,                0.66463,                0.31385,                0.83303,                0.93758,                0.89966,                 0.9661,                0.91061,                0.93817,                0.90029,                0.96379,                0.84378,                0.38602,                  0.517,                0.31571,                0.79778,              0.0010696,              0.0010696,              0.0010696
                    184,                0.52304,                0.64447,                0.32093,                0.83346,                0.94365,                0.89959,                0.96752,                 0.8859,                0.94602,                0.89373,                0.96337,                0.80161,                0.48072,                 0.5542,                0.33677,                0.80694,              0.0010663,              0.0010663,              0.0010663
                    185,                0.53169,                0.65365,                0.32234,                0.83597,                0.93643,                0.90629,                0.97019,                0.91164,                0.93558,                0.90548,                0.96803,                0.84197,                0.41091,                0.53463,                0.32107,                0.80027,               0.001063,               0.001063,               0.001063
                    186,                 0.5188,                0.63675,                0.31608,                0.83052,                 0.9376,                0.90514,                0.96922,                0.90618,                0.93718,                0.90474,                0.96714,                0.84067,                0.42161,                0.52873,                0.32586,                0.79907,              0.0010597,              0.0010597,              0.0010597
                    187,                0.52806,                0.64757,                0.31742,                 0.8349,                0.94229,                 0.8885,                0.96376,                0.88729,                0.94229,                 0.8885,                0.96153,                0.81073,                0.46235,                0.55575,                 0.3393,                0.80642,              0.0010564,              0.0010564,              0.0010564
                    188,                0.52221,                0.65365,                0.31602,                0.83453,                0.94241,                0.89597,                0.96554,                0.90537,                0.94368,                0.89513,                0.96386,                0.82266,                0.40675,                 0.5398,                0.31874,                0.79881,              0.0010531,              0.0010531,              0.0010531
                    189,                0.53001,                0.67016,                0.32151,                0.83215,                0.94603,                0.89329,                0.96822,                0.90363,                0.94709,                0.89433,                0.96662,                0.83142,                0.42312,                0.54017,                0.32084,                0.80298,              0.0010498,              0.0010498,              0.0010498
                    190,                0.52383,                0.66056,                0.31587,                 0.8308,                0.94671,                 0.8943,                0.96692,                0.89983,                0.95017,                0.89101,                 0.9649,                0.82038,                0.44575,                0.56009,                0.32697,                0.80341,              0.0010465,              0.0010465,              0.0010465
                    191,                0.51726,                0.64401,                0.31333,                0.83181,                 0.9407,                0.90338,                0.96828,                0.90517,                0.94006,                0.90191,                0.96655,                0.83219,                0.41058,                0.53065,                0.32729,                0.79916,              0.0010432,              0.0010432,              0.0010432
                    192,                0.51643,                0.64161,                0.31514,                0.83265,                0.93335,                0.90118,                0.96977,                0.90345,                 0.9337,                0.90069,                0.96852,                0.83088,                0.43058,                0.53094,                 0.3196,                0.80218,              0.0010399,              0.0010399,              0.0010399
                    193,                0.52363,                0.65084,                0.31561,                0.83375,                0.92922,                0.90484,                 0.9676,                0.90173,                0.92922,                0.90484,                0.96664,                0.82401,                 0.4376,                0.54713,                0.32705,                0.80558,              0.0010366,              0.0010366,              0.0010366
                    194,                 0.5579,                0.68074,                0.32989,                0.83912,                 0.9346,                0.90244,                0.96938,                0.90531,                0.93513,                0.90203,                0.96714,                0.82697,                0.43559,                0.55067,                0.33439,                0.80226,              0.0010333,              0.0010333,              0.0010333
                    195,                0.52653,                0.65233,                0.32153,                0.83369,                 0.9413,                0.90055,                0.96555,                0.89365,                0.94194,                0.90118,                0.96449,                0.81579,                0.46422,                 0.5401,                0.33162,                0.80907,                0.00103,                0.00103,                0.00103
                    196,                0.53023,                0.66087,                0.32164,                0.83558,                0.94114,                0.90833,                 0.9681,                0.90876,                0.94198,                 0.9051,                0.96424,                0.82855,                0.40515,                 0.5253,                0.32398,                0.79857,              0.0010267,              0.0010267,              0.0010267
                    197,                0.52359,                 0.6469,                 0.3191,                0.83363,                0.93964,                0.90951,                0.96969,                0.90329,                0.93922,                 0.9091,                0.96731,                  0.824,                0.44559,                0.53211,                 0.3317,                0.80358,              0.0010234,              0.0010234,              0.0010234
                    198,                0.51964,                0.64525,                0.31765,                0.83114,                0.94007,                0.90146,                 0.9689,                0.90521,                0.93963,                0.90105,                0.96647,                0.82671,                0.42407,                0.53675,                0.32277,                0.79921,              0.0010201,              0.0010201,              0.0010201
                    199,                0.51291,                0.63408,                 0.3089,                0.83044,                0.93609,                0.90434,                0.96747,                0.91097,                0.93568,                0.90393,                0.96591,                0.84286,                0.38841,                0.52069,                0.31752,                0.79568,              0.0010168,              0.0010168,              0.0010168
                    200,                0.52612,                 0.6557,                 0.3206,                0.83603,                0.93814,                0.90069,                0.96828,                0.89834,                0.93935,                0.89751,                0.96667,                0.82389,                0.45589,                 0.5317,                0.34309,                0.80757,              0.0010135,              0.0010135,              0.0010135
                    201,                0.52715,                0.66103,                0.32781,                0.83451,                0.93259,                0.90848,                 0.9689,                0.90656,                0.93486,                0.90558,                0.96805,                0.83723,                0.42154,                0.52796,                0.32857,                0.80127,              0.0010102,              0.0010102,              0.0010102
                    202,                0.51782,                0.63903,                 0.3225,                  0.832,                0.93755,                0.90693,                0.96851,                0.90207,                0.93797,                0.90734,                0.96762,                 0.8308,                0.44376,                0.54491,                0.33418,                0.80458,              0.0010069,              0.0010069,              0.0010069
                    203,                0.51896,                0.64266,                0.31647,                0.83483,                0.93535,                0.90738,                0.96883,                0.90396,                0.93535,                0.90738,                0.96792,                0.83184,                0.43714,                0.52715,                0.32489,                0.80351,              0.0010036,              0.0010036,              0.0010036
                    204,                0.51979,                0.64192,                0.31915,                0.83015,                0.93276,                0.90502,                0.96969,                0.90567,                0.93276,                0.90502,                0.96826,                0.82752,                0.44249,                0.55047,                0.32683,                0.80555,              0.0010003,              0.0010003,              0.0010003
                    205,                0.52134,                0.65721,                0.31382,                0.83096,                0.92862,                0.90795,                0.96954,                 0.9125,                0.92862,                0.90795,                0.96847,                0.84682,                0.40329,                0.51864,                0.32311,                0.79854,             0.00099697,             0.00099697,             0.00099697
                    206,                0.51418,                0.64516,                0.31359,                0.83061,                0.94138,                 0.8997,                0.96685,                0.90001,                0.94245,                0.90075,                0.96674,                0.83086,                 0.4515,                0.54282,                0.33336,                0.80352,             0.00099367,             0.00099367,             0.00099367
                    207,                0.51667,                0.64949,                0.30835,                0.82938,                0.93196,                0.85664,                0.96187,                0.90043,                0.93196,                0.85664,                0.96015,                0.82344,                 0.4089,                0.52767,                0.34667,                0.79857,             0.00099036,             0.00099036,             0.00099036
                    208,                0.53122,                0.66421,                0.31439,                0.83224,                0.93287,                0.90087,                0.96565,                0.90194,                0.93287,                0.90087,                0.96356,                0.82629,                0.41376,                0.53124,                0.32883,                0.79665,             0.00098706,             0.00098706,             0.00098706
                    209,                0.51883,                0.64039,                0.31541,                0.82879,                0.93955,                0.89829,                0.96667,                0.90849,                0.94149,                0.90014,                0.96567,                0.83447,                0.40616,                0.50989,                 0.3274,                0.79609,             0.00098376,             0.00098376,             0.00098376
                    210,                0.51833,                0.64573,                0.31154,                 0.8287,                0.92851,                0.90716,                0.96813,                0.90377,                0.92851,                0.90716,                0.96667,                0.82901,                0.43349,                0.53967,                0.32164,                 0.7988,             0.00098046,             0.00098046,             0.00098046
                    211,                0.53103,                0.65495,                0.31693,                0.83156,                 0.9317,                0.91296,                0.96814,                0.90997,                 0.9346,                0.91107,                0.96635,                0.84379,                   0.41,                0.52562,                0.31829,                0.79894,             0.00097716,             0.00097716,             0.00097716
                    212,                0.52619,                0.66532,                0.31632,                 0.8338,                0.94827,                0.89406,                0.96716,                0.91044,                0.94783,                0.89366,                0.96539,                0.83803,                0.39768,                0.52886,                0.31754,                0.79669,             0.00097386,             0.00097386,             0.00097386
                    213,                 0.5385,                0.67076,                0.32306,                0.83373,                0.93971,                0.89041,                0.95965,                0.89237,                0.93881,                 0.8896,                0.95862,                0.81325,                0.43361,                0.54477,                0.34954,                0.80305,             0.00097056,             0.00097056,             0.00097056
                    214,                0.51534,                0.64078,                0.31027,                0.83111,                0.94294,                0.88827,                0.96345,                0.88815,                0.94354,                0.88891,                 0.9626,                0.82101,                0.47677,                0.55151,                0.34763,                0.80688,             0.00096726,             0.00096726,             0.00096726
                    215,                 0.5191,                0.64341,                0.30768,                0.83156,                0.92476,                0.90791,                0.96278,                0.90155,                0.93004,                0.90294,                0.96179,                 0.8321,                0.40931,                0.52134,                0.32323,                0.79975,             0.00096396,             0.00096396,             0.00096396
                    216,                0.52653,                0.65463,                0.31403,                0.83419,                0.92325,                0.90828,                0.96324,                0.89772,                0.92494,                 0.9081,                0.96229,                0.80475,                0.43648,                0.53374,                0.33554,                0.80175,             0.00096066,             0.00096066,             0.00096066
                    217,                0.52777,                0.65195,                0.31812,                0.82934,                0.93167,                0.90454,                0.96779,                0.90062,                0.93141,                0.90436,                 0.9661,                0.82244,                0.43625,                0.53502,                 0.3248,                0.80124,             0.00095736,             0.00095736,             0.00095736
                    218,                0.52042,                 0.6317,                0.31268,                0.82945,                0.93477,                0.89725,                0.96506,                0.89807,                0.93617,                0.89674,                0.96316,                0.81755,                  0.438,                0.53064,                0.32989,                0.79946,             0.00095406,             0.00095406,             0.00095406
                    219,                0.51054,                0.63305,                0.30392,                 0.8281,                0.93381,                0.90434,                0.96822,                0.90601,                0.93423,                0.90474,                0.96726,                0.82424,                 0.4099,                0.53217,                0.32265,                0.79591,             0.00095076,             0.00095076,             0.00095076
