                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.55474,                0.32394,                0.83975,                0.91644,                0.91209,                0.96487,                0.88548,                0.49378,                0.34305,                0.81385,              0.0011422,              0.0011422,              0.0011422
                    162,                0.52906,                0.31767,                 0.8352,                0.92578,                0.90001,                0.96619,                0.90177,                0.42428,                0.33509,                0.80222,              0.0011389,              0.0011389,              0.0011389
                    163,                0.54362,                0.32559,                0.83574,                0.93069,                0.90232,                0.96552,                0.90854,                0.40605,                0.33082,                0.80306,              0.0011356,              0.0011356,              0.0011356
                    164,                0.52969,                0.31265,                 0.8374,                0.92386,                0.90482,                0.96579,                0.90102,                0.43258,                0.31988,                0.80826,              0.0011323,              0.0011323,              0.0011323
                    165,                 0.5339,                0.31177,                0.83738,                0.93065,                0.89882,                0.96731,                0.90294,                0.43661,                0.33461,                0.80806,               0.001129,               0.001129,               0.001129
                    166,                0.53394,                0.31654,                 0.8377,                 0.9333,                0.89898,                0.96599,                0.90298,                0.42519,                0.32761,                0.80513,              0.0011257,              0.0011257,              0.0011257
                    167,                0.55811,                0.32329,                0.84198,                0.93004,                0.89279,                  0.965,                0.90232,                0.43612,                0.34439,                 0.8088,              0.0011224,              0.0011224,              0.0011224
                    168,                0.54442,                0.31439,                0.84205,                0.93995,                0.89734,                0.96655,                  0.871,                0.55556,                0.36199,                0.82475,              0.0011191,              0.0011191,              0.0011191
                    169,                0.56195,                0.32114,                 0.8441,                0.93464,                0.89166,                0.96706,                0.89787,                0.44396,                0.32977,                 0.8058,              0.0011158,              0.0011158,              0.0011158
                    170,                0.53761,                0.30459,                 0.8358,                0.93857,                0.88524,                0.96735,                0.91458,                0.37651,                 0.3159,                0.79795,              0.0011125,              0.0011125,              0.0011125
                    171,                0.56091,                0.33032,                0.83679,                0.92853,                0.89824,                0.96119,                0.89074,                0.43773,                 0.3296,                0.80653,              0.0011092,              0.0011092,              0.0011092
                    172,                0.54678,                0.31252,                0.83786,                0.92783,                0.89974,                0.96676,                0.89516,                0.46697,                0.33757,                0.80748,              0.0011059,              0.0011059,              0.0011059
                    173,                0.51852,                0.30316,                0.83757,                0.93767,                0.88636,                0.96615,                0.90036,                0.43829,                0.33477,                0.80704,              0.0011026,              0.0011026,              0.0011026
                    174,                 0.5383,                0.31182,                 0.8359,                0.93578,                0.89896,                0.96614,                0.90293,                0.42419,                0.32077,                0.80557,              0.0010993,              0.0010993,              0.0010993
                    175,                0.53293,                0.31192,                0.83838,                0.93335,                0.89852,                 0.9654,                0.90115,                0.41375,                0.32402,                 0.8032,               0.001096,               0.001096,               0.001096
                    176,                0.55191,                0.34614,                0.83984,                0.93629,                0.89499,                0.96656,                0.90564,                0.42171,                0.32579,                0.80496,              0.0010927,              0.0010927,              0.0010927
                    177,                0.52321,                0.31026,                0.83959,                0.92914,                0.89243,                0.96596,                0.89431,                 0.4433,                0.33103,                0.80452,              0.0010894,              0.0010894,              0.0010894
                    178,                0.54686,                0.32251,                0.83688,                0.93341,                0.90138,                0.96721,                0.89688,                0.44138,                0.33261,                0.80413,              0.0010861,              0.0010861,              0.0010861
                    179,                0.53772,                0.30831,                0.83701,                 0.9343,                0.90236,                0.96757,                0.90781,                0.39396,                0.31627,                0.79824,              0.0010828,              0.0010828,              0.0010828
                    180,                0.53419,                0.30693,                0.83481,                0.92332,                0.90572,                0.96792,                0.91106,                0.38623,                0.31251,                0.79628,              0.0010795,              0.0010795,              0.0010795
                    181,                0.52579,                0.30179,                0.83351,                 0.9262,                0.90629,                0.96448,                0.90381,                0.41822,                0.32693,                0.80019,              0.0010762,              0.0010762,              0.0010762
                    182,                0.54955,                 0.3205,                 0.8377,                0.93718,                0.90626,                0.96757,                0.90239,                0.44922,                0.32214,                 0.8081,              0.0010729,              0.0010729,              0.0010729
                    183,                0.52473,                0.30363,                0.83164,                0.93861,                0.89783,                0.96502,                0.90229,                0.43874,                0.32295,                0.80268,              0.0010696,              0.0010696,              0.0010696
                    184,                0.55313,                0.32973,                0.83996,                0.94129,                0.88956,                0.96489,                0.90504,                0.40358,                0.31928,                0.80111,              0.0010663,              0.0010663,              0.0010663
                    185,                0.51674,                 0.3038,                0.83349,                0.93908,                0.89785,                0.96241,                0.90855,                0.38086,                0.32181,                0.79922,               0.001063,               0.001063,               0.001063
                    186,                0.59217,                0.36559,                0.84746,                0.92341,                0.90644,                0.96602,                0.87116,                 0.5632,                 0.3638,                0.82276,              0.0010597,              0.0010597,              0.0010597
                    187,                0.54437,                0.31806,                0.84017,                0.93258,                0.89736,                0.96691,                0.89359,                0.46005,                0.33413,                0.80811,              0.0010564,              0.0010564,              0.0010564
                    188,                 0.5329,                0.31194,                0.83484,                0.92743,                0.90147,                0.96303,                0.90327,                 0.4199,                0.34715,                0.80109,              0.0010531,              0.0010531,              0.0010531
                    189,                0.54121,                0.31903,                 0.8384,                0.92646,                0.90738,                0.96639,                0.90635,                0.41737,                0.32098,                 0.8023,              0.0010498,              0.0010498,              0.0010498
                    190,                0.52892,                0.30967,                0.83687,                0.91387,                 0.9096,                0.96591,                0.90126,                0.43865,                0.33054,                0.80571,              0.0010465,              0.0010465,              0.0010465
                    191,                0.53382,                0.31383,                0.83827,                  0.927,                0.90496,                0.96715,                0.90488,                0.42025,                0.34293,                0.80162,              0.0010432,              0.0010432,              0.0010432
                    192,                0.52078,                0.30495,                0.83552,                0.93221,                0.90106,                0.95854,                0.88052,                0.47462,                0.34779,                0.80712,              0.0010399,              0.0010399,              0.0010399
                    193,                0.51916,                0.30065,                0.83221,                0.94058,                0.89554,                0.96774,                0.89913,                0.45442,                0.32911,                0.80448,              0.0010366,              0.0010366,              0.0010366
                    194,                0.51424,                0.30065,                0.83461,                0.92505,                0.90662,                0.96628,                0.90502,                0.41275,                0.32191,                0.80121,              0.0010333,              0.0010333,              0.0010333
                    195,                0.51915,                0.35106,                0.83536,                0.93012,                0.90354,                0.96821,                0.89934,                0.44495,                0.33538,                 0.8089,                0.00103,                0.00103,                0.00103
                    196,                0.51943,                0.31321,                0.83326,                0.92853,                 0.8965,                0.96632,                0.89628,                0.43557,                0.34121,                0.80755,              0.0010267,              0.0010267,              0.0010267
                    197,                0.49615,                0.29437,                0.83261,                0.92833,                0.88699,                0.96046,                0.90252,                0.38968,                0.34122,                0.79958,              0.0010234,              0.0010234,              0.0010234
                    198,                0.51769,                 0.3028,                0.83778,                 0.9406,                0.89417,                0.96451,                0.89852,                0.43118,                0.33362,                0.80154,              0.0010201,              0.0010201,              0.0010201
                    199,                0.53359,                0.30837,                0.84013,                0.93411,                 0.9051,                0.96522,                0.90344,                0.42096,                0.32859,                 0.8002,              0.0010168,              0.0010168,              0.0010168
                    200,                0.53473,                0.31174,                 0.8376,                0.92635,                0.90515,                0.96508,                0.89829,                0.45073,                0.33963,                0.80525,              0.0010135,              0.0010135,              0.0010135
                    201,                0.52665,                0.31236,                0.83796,                0.93126,                0.89952,                0.96435,                0.90247,                0.41584,                0.32605,                0.80077,              0.0010102,              0.0010102,              0.0010102
                    202,                0.53305,                0.31007,                0.83673,                0.92644,                0.90586,                0.96695,                0.90503,                0.43408,                0.32068,                0.80185,              0.0010069,              0.0010069,              0.0010069
                    203,                0.53641,                0.30407,                0.83652,                0.94806,                0.89364,                0.96653,                0.88869,                 0.5024,                0.33997,                0.81202,              0.0010036,              0.0010036,              0.0010036
                    204,                0.51296,                0.31513,                0.82983,                0.92358,                0.91417,                0.96858,                 0.9032,                0.43684,                0.33693,                0.80622,              0.0010003,              0.0010003,              0.0010003
                    205,                0.53638,                0.31352,                0.83369,                0.93849,                0.89765,                0.96564,                0.90775,                0.40254,                0.32858,                0.80205,             0.00099697,             0.00099697,             0.00099697
                    206,                0.50597,                0.30176,                0.82916,                0.94201,                0.89567,                0.96743,                0.90073,                0.43534,                0.32504,                0.80694,             0.00099367,             0.00099367,             0.00099367
                    207,                0.53273,                0.30482,                0.83615,                0.93945,                0.89933,                 0.9654,                 0.9049,                0.40128,                0.32171,                0.80453,             0.00099036,             0.00099036,             0.00099036
                    208,                0.54457,                0.30584,                0.83606,                0.94409,                0.90304,                0.96904,                0.88639,                0.49358,                0.33185,                0.81486,             0.00098706,             0.00098706,             0.00098706
                    209,                0.51893,                0.30667,                0.83201,                0.93961,                 0.9031,                0.96586,                0.89909,                0.43769,                0.33398,                0.80391,             0.00098376,             0.00098376,             0.00098376
                    210,                0.53535,                0.30595,                0.83811,                0.89548,                0.89683,                0.95871,                0.89562,                0.42417,                0.34452,                 0.8049,             0.00098046,             0.00098046,             0.00098046
                    211,                0.51646,                0.30126,                 0.8331,                0.92345,                0.90643,                 0.9649,                0.90118,                0.43351,                0.32786,                0.80348,             0.00097716,             0.00097716,             0.00097716
                    212,                 0.5213,                 0.3002,                0.83195,                0.93476,                0.89915,                0.96547,                 0.8978,                0.45831,                0.32512,                0.80889,             0.00097386,             0.00097386,             0.00097386
                    213,                0.52803,                0.30354,                0.83318,                 0.9348,                0.90205,                0.96188,                0.89411,                0.44722,                0.33983,                0.80404,             0.00097056,             0.00097056,             0.00097056
                    214,                0.54298,                0.31732,                0.83789,                 0.9305,                0.90563,                0.96745,                0.90218,                0.45336,                0.32465,                0.80666,             0.00096726,             0.00096726,             0.00096726
                    215,                0.54474,                0.30695,                0.83578,                0.93514,                0.88948,                0.96083,                0.89801,                 0.4406,                0.33481,                0.80698,             0.00096396,             0.00096396,             0.00096396
                    216,                0.53051,                0.30995,                 0.8315,                 0.9316,                 0.8975,                0.96585,                0.90412,                 0.4276,                0.33513,                0.80164,             0.00096066,             0.00096066,             0.00096066
                    217,                0.54978,                0.31326,                0.83561,                0.93314,                0.90121,                0.96799,                0.89314,                0.47787,                 0.3382,                0.80931,             0.00095736,             0.00095736,             0.00095736
                    218,                0.54586,                0.31096,                0.83438,                0.92795,                0.90712,                0.96534,                0.90013,                0.44769,                0.33864,                0.80451,             0.00095406,             0.00095406,             0.00095406
                    219,                0.53044,                0.30129,                 0.8303,                  0.936,                0.90608,                0.96848,                0.90711,                0.42732,                0.32445,                0.80278,             0.00095076,             0.00095076,             0.00095076
                    220,                0.53129,                0.30268,                0.83094,                0.92804,                0.90647,                0.96617,                0.91288,                0.36889,                0.31955,                0.79518,             0.00094746,             0.00094746,             0.00094746
                    221,                0.51491,                0.29949,                0.83311,                0.93343,                 0.8937,                 0.9648,                 0.9099,                0.38606,                  0.325,                0.79696,             0.00094416,             0.00094416,             0.00094416
                    222,                0.51077,                0.29635,                0.83606,                 0.9473,                0.89115,                0.96361,                0.89393,                0.46484,                0.33179,                0.80684,             0.00094085,             0.00094085,             0.00094085
                    223,                0.51495,                 0.2964,                0.83312,                0.93293,                0.90225,                0.96417,                 0.8968,                0.46557,                 0.3521,                0.80772,             0.00093755,             0.00093755,             0.00093755
                    224,                0.53061,                0.29922,                0.83624,                0.93319,                 0.9004,                0.96682,                0.90979,                0.40962,                0.32567,                0.80118,             0.00093425,             0.00093425,             0.00093425
                    225,                  0.515,                0.30311,                 0.8308,                0.93312,                0.90374,                0.96344,                0.90847,                0.38985,                0.32641,                0.79964,             0.00093095,             0.00093095,             0.00093095
                    226,                0.53466,                0.30788,                0.83301,                0.92052,                0.91788,                0.96877,                0.90925,                0.41723,                0.31669,                0.80127,             0.00092765,             0.00092765,             0.00092765
                    227,                0.51855,                0.29647,                0.83089,                0.92311,                0.91206,                0.96656,                0.90861,                0.40866,                0.31236,                0.80118,             0.00092435,             0.00092435,             0.00092435
                    228,                0.50542,                0.29637,                0.82899,                0.93729,                0.89536,                 0.9666,                0.90573,                0.43136,                0.32712,                 0.8038,             0.00092105,             0.00092105,             0.00092105
                    229,                0.51838,                0.29581,                0.83006,                0.93695,                 0.8913,                0.96489,                0.88905,                0.47668,                0.34409,                0.81043,             0.00091775,             0.00091775,             0.00091775
                    230,                0.52771,                 0.3343,                0.83201,                0.93959,                0.89701,                0.96382,                0.89728,                0.44879,                0.33358,                0.80528,             0.00091445,             0.00091445,             0.00091445
                    231,                0.50076,                0.29224,                0.82954,                0.92687,                 0.9027,                0.96215,                0.89853,                0.42502,                0.33202,                0.80103,             0.00091115,             0.00091115,             0.00091115
                    232,                0.51413,                0.29382,                0.83065,                0.92506,                0.90698,                0.96378,                0.89656,                0.43741,                 0.3402,                0.80393,             0.00090785,             0.00090785,             0.00090785
                    233,                0.52689,                0.30615,                0.83775,                0.92852,                0.90716,                 0.9668,                0.90299,                0.42395,                0.33053,                0.80419,             0.00090455,             0.00090455,             0.00090455
                    234,                0.53161,                0.29784,                0.83852,                0.93121,                0.90662,                0.96743,                0.89327,                0.48134,                0.32615,                0.81314,             0.00090125,             0.00090125,             0.00090125
                    235,                0.53389,                0.30299,                0.83266,                0.91952,                0.90403,                0.96577,                0.89299,                0.47761,                0.33737,                 0.8129,             0.00089795,             0.00089795,             0.00089795
                    236,                0.52843,                0.29706,                0.83237,                0.92437,                0.90327,                0.96423,                0.90304,                0.41183,                 0.3307,                0.80298,             0.00089465,             0.00089465,             0.00089465
                    237,                0.49452,                0.28276,                0.82769,                0.92521,                0.90761,                0.96227,                0.88466,                0.48307,                0.34592,                0.81148,             0.00089134,             0.00089134,             0.00089134
                    238,                0.52832,                 0.3057,                0.83135,                0.92919,                0.88699,                0.95569,                0.89498,                0.41448,                 0.3583,                 0.8023,             0.00088804,             0.00088804,             0.00088804
                    239,                0.50779,                0.28893,                0.83167,                0.92748,                0.89816,                0.96489,                0.90035,                0.43636,                0.33112,                0.80778,             0.00088474,             0.00088474,             0.00088474
                    240,                0.51473,                  0.294,                0.83079,                0.92597,                0.91068,                 0.9661,                0.89349,                0.46953,                0.34828,                0.80936,             0.00088144,             0.00088144,             0.00088144
                    241,                0.50613,                0.30343,                0.83679,                0.93726,                0.90101,                0.96656,                0.90693,                0.42099,                0.32869,                0.80299,             0.00087814,             0.00087814,             0.00087814
                    242,                0.52996,                0.29936,                0.83102,                0.92724,                0.90759,                0.96513,                0.88939,                0.47657,                0.32966,                0.80978,             0.00087484,             0.00087484,             0.00087484
                    243,                0.52058,                 0.3027,                 0.8294,                0.93987,                0.90444,                0.96489,                0.89192,                0.45984,                0.33278,                0.80965,             0.00087154,             0.00087154,             0.00087154
                    244,                0.51637,                0.33245,                0.83442,                 0.9436,                0.89477,                0.96147,                0.89977,                0.42358,                0.33114,                0.80296,             0.00086824,             0.00086824,             0.00086824
                    245,                0.53166,                0.30231,                0.82586,                0.92995,                0.91918,                0.96851,                 0.9105,                0.39976,                0.30712,                0.79738,             0.00086494,             0.00086494,             0.00086494
                    246,                0.51318,                0.29297,                0.82763,                0.93095,                0.90515,                0.96637,                0.89894,                0.44904,                0.32461,                0.80287,             0.00086164,             0.00086164,             0.00086164
                    247,                0.49315,                0.28221,                0.82916,                0.92276,                0.91245,                0.96598,                0.90749,                0.41138,                0.32186,                0.79895,             0.00085834,             0.00085834,             0.00085834
                    248,                0.50541,                0.28995,                0.82979,                0.93634,                0.90247,                0.96506,                0.90785,                0.38606,                0.31243,                0.79771,             0.00085504,             0.00085504,             0.00085504
                    249,                  0.518,                0.29602,                0.82894,                0.92687,                0.90253,                0.96508,                0.90625,                0.41151,                0.31511,                0.79927,             0.00085174,             0.00085174,             0.00085174
                    250,                0.51741,                0.29489,                0.82703,                0.92809,                 0.9081,                0.96526,                0.90351,                 0.4316,                0.31833,                0.80304,             0.00084844,             0.00084844,             0.00084844
                    251,                0.51495,                0.29467,                0.82773,                0.93306,                0.90205,                0.96554,                  0.905,                0.40744,                0.31201,                0.79761,             0.00084514,             0.00084514,             0.00084514
                    252,                0.54828,                0.31752,                 0.8419,                0.92905,                0.90131,                0.96347,                0.88902,                0.48389,                0.33766,                0.81002,             0.00084184,             0.00084184,             0.00084184
                    253,                0.52351,                0.29172,                0.83554,                0.93595,                0.89746,                0.96662,                0.90254,                0.44519,                0.32701,                0.80121,             0.00083853,             0.00083853,             0.00083853
                    254,                0.49627,                0.28255,                0.82614,                0.93315,                0.89779,                0.96534,                0.90948,                0.40029,                0.31967,                0.79664,             0.00083523,             0.00083523,             0.00083523
                    255,                0.51505,                0.28523,                0.83208,                0.92336,                0.91502,                0.96596,                0.90233,                 0.4398,                0.31551,                0.80276,             0.00083193,             0.00083193,             0.00083193
                    256,                0.52681,                0.29514,                0.82778,                0.93451,                0.89409,                0.96074,                0.89736,                0.41372,                0.32619,                0.80228,             0.00082863,             0.00082863,             0.00082863
                    257,                0.52983,                0.29574,                0.83083,                0.93133,                0.90261,                0.96339,                0.90369,                0.39948,                0.31819,                0.79966,             0.00082533,             0.00082533,             0.00082533
                    258,                0.51211,                0.28581,                 0.8292,                0.92293,                0.91323,                  0.965,                0.89571,                0.44761,                0.32318,                0.80574,             0.00082203,             0.00082203,             0.00082203
                    259,                0.53536,                0.30691,                0.82975,                0.92182,                0.91692,                0.96627,                0.89381,                0.44619,                0.32585,                0.80627,             0.00081873,             0.00081873,             0.00081873
                    260,                0.50865,                0.28986,                0.82503,                 0.9322,                0.90123,                0.96423,                0.90197,                0.41839,                0.31585,                0.80406,             0.00081543,             0.00081543,             0.00081543
                    261,                0.50123,                0.28589,                0.82508,                 0.9371,                0.87823,                 0.9538,                0.88783,                0.43564,                0.34783,                0.80456,             0.00081213,             0.00081213,             0.00081213
                    262,                0.50617,                0.29538,                0.82824,                0.92587,                0.90512,                0.95843,                0.90041,                0.39835,                0.33114,                0.79937,             0.00080883,             0.00080883,             0.00080883
                    263,                0.52067,                0.29335,                0.83097,                0.93156,                0.90583,                0.96156,                0.89487,                0.43327,                0.34417,                0.80221,             0.00080553,             0.00080553,             0.00080553
                    264,                0.49574,                0.27937,                0.83091,                0.93349,                0.88528,                0.95865,                 0.8973,                0.40851,                0.33502,                0.79908,             0.00080223,             0.00080223,             0.00080223
                    265,                0.51111,                0.28659,                0.82721,                0.93279,                0.90286,                0.96349,                0.89552,                0.45485,                0.32992,                0.80782,             0.00079893,             0.00079893,             0.00079893
                    266,                0.50294,                 0.2804,                0.82511,                0.93032,                0.90019,                0.96335,                0.89314,                0.47188,                 0.3307,                0.81029,             0.00079563,             0.00079563,             0.00079563
                    267,                0.51995,                0.28976,                0.83143,                0.93181,                0.90024,                0.96335,                0.89684,                0.44882,                0.32493,                0.80702,             0.00079233,             0.00079233,             0.00079233
                    268,                0.51172,                 0.2853,                0.82664,                0.93778,                0.90286,                0.96283,                0.90628,                0.39669,                0.31646,                0.80071,             0.00078902,             0.00078902,             0.00078902
                    269,                0.51276,                0.28385,                0.82691,                0.92703,                0.89889,                0.96244,                0.90057,                 0.4101,                0.32184,                0.80005,             0.00078572,             0.00078572,             0.00078572
                    270,                0.51593,                0.28626,                0.82913,                0.92177,                0.90146,                0.96546,                0.90149,                0.43538,                0.32466,                0.80546,             0.00078242,             0.00078242,             0.00078242
