                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 0.4533,                0.56678,                0.36412,                0.84656,                0.92682,                0.90784,                0.96808,                0.91544,                0.92639,                0.90744,                0.96776,                0.91163,                0.39886,                0.52616,                0.37788,                0.82619,              0.0013897,              0.0013897,              0.0013897
                     87,                0.43088,                  0.554,                0.34725,                0.84946,                0.92624,                0.91414,                0.96785,                  0.917,                0.92583,                0.91373,                0.96736,                 0.9033,                0.39681,                0.51638,                0.37743,                0.82422,              0.0013864,              0.0013864,              0.0013864
                     88,                 0.4266,                0.54544,                0.34381,                0.84343,                0.94092,                0.90299,                0.96498,                0.91455,                0.94095,                0.90444,                0.96604,                 0.8982,                0.39923,                0.52981,                 0.3691,                0.82399,              0.0013831,              0.0013831,              0.0013831
                     89,                0.42512,                0.53603,                0.34683,                0.84248,                0.92706,                0.91153,                0.96406,                0.90019,                0.92599,                0.91049,                0.96389,                0.89077,                0.45108,                0.54574,                0.37866,                0.83364,              0.0013798,              0.0013798,              0.0013798
                     90,                0.42123,                0.53389,                0.34164,                0.84252,                0.92794,                0.90837,                0.96491,                0.90043,                0.92648,                0.90913,                0.96508,                0.87947,                 0.4512,                0.53823,                0.37914,                0.83303,              0.0013765,              0.0013765,              0.0013765
                     91,                0.42561,                0.54415,                0.34215,                0.84457,                0.92447,                0.90718,                0.96648,                0.90602,                0.92447,                0.90718,                0.96643,                0.89917,                0.43319,                0.52293,                0.38449,                0.83523,              0.0013732,              0.0013732,              0.0013732
                     92,                0.41276,                 0.5223,                0.33925,                0.84065,                0.94256,                 0.8851,                0.95882,                 0.9108,                0.94256,                 0.8851,                0.95899,                0.90318,                0.37428,                0.49765,                0.38513,                0.81659,              0.0013699,              0.0013699,              0.0013699
                     93,                0.41427,                0.52986,                0.34196,                 0.8394,                0.93924,                0.88961,                0.96345,                0.91548,                0.94076,                0.89106,                0.96417,                0.91199,                0.37323,                0.51288,                 0.3794,                  0.817,              0.0013666,              0.0013666,              0.0013666
                     94,                0.41011,                0.52536,                0.35419,                0.83961,                 0.9376,                0.89789,                0.95981,                0.90745,                0.93868,                0.89893,                0.96002,                0.89214,                0.38213,                0.52448,                0.39204,                0.82371,              0.0013633,              0.0013633,              0.0013633
                     95,                0.40766,                 0.5297,                0.35054,                0.83998,                0.93604,                0.90118,                0.96483,                0.91368,                0.93604,                0.90118,                0.96532,                0.89853,                0.37562,                0.51324,                0.39006,                  0.822,                0.00136,                0.00136,                0.00136
                     96,                0.40523,                0.52753,                0.34178,                0.83916,                0.94949,                0.88947,                0.95951,                0.91232,                0.94949,                0.88947,                0.95955,                0.89894,                0.36491,                0.51921,                0.40859,                 0.8193,              0.0013567,              0.0013567,              0.0013567
                     97,                0.40332,                0.52324,                0.34835,                0.83669,                0.94047,                0.89975,                0.96607,                0.91619,                 0.9408,                0.89874,                0.96569,                0.90563,                0.38588,                0.52015,                0.37432,                0.82414,              0.0013534,              0.0013534,              0.0013534
                     98,                0.42048,                0.53975,                0.35725,                0.84398,                0.93582,                0.89671,                0.96499,                0.90854,                0.93538,                 0.8963,                0.96441,                0.90039,                0.41796,                0.52902,                0.39376,                0.82799,              0.0013501,              0.0013501,              0.0013501
                     99,                0.41478,                 0.5479,                0.36199,                0.84083,                0.92101,                0.91129,                0.96322,                0.90797,                0.92101,                0.91129,                0.96468,                0.89567,                0.41877,                0.53518,                0.40581,                0.83257,              0.0013468,              0.0013468,              0.0013468
                    100,                0.42416,                0.55508,                0.36198,                0.84391,                0.93601,                0.90131,                0.96762,                0.91503,                0.93601,                0.90131,                0.96814,                0.90432,                0.41293,                0.52616,                0.37824,                 0.8309,              0.0013435,              0.0013435,              0.0013435
                    101,                0.41381,                0.53491,                0.34918,                0.83891,                0.91996,                 0.9204,                0.96633,                0.90994,                0.92031,                   0.92,                0.96615,                0.89107,                0.40378,                0.53333,                0.37686,                0.82709,              0.0013402,              0.0013402,              0.0013402
                    102,                0.41484,                0.54086,                0.35289,                0.84057,                0.92643,                0.90947,                0.96728,                0.91296,                0.92643,                0.90947,                0.96748,                 0.8995,                0.39565,                 0.5229,                0.37807,                0.82604,              0.0013369,              0.0013369,              0.0013369
                    103,                0.41714,                0.54667,                0.35443,                0.84244,                 0.9439,                0.89245,                0.96275,                0.91486,                0.94434,                0.89285,                0.96413,                0.90345,                0.37157,                0.52151,                0.37414,                0.82275,              0.0013336,              0.0013336,              0.0013336
                    104,                0.41336,                0.53452,                0.34514,                0.84074,                0.93784,                0.89987,                0.96022,                0.91244,                0.93784,                0.89987,                0.96097,                0.90281,                0.37904,                0.50993,                0.38159,                0.82262,              0.0013303,              0.0013303,              0.0013303
                    105,                0.41602,                0.53543,                  0.343,                0.84283,                0.93003,                0.90652,                 0.9639,                 0.9137,                0.93003,                0.90652,                0.96526,                 0.9009,                0.38909,                0.50985,                0.37002,                0.82552,               0.001327,               0.001327,               0.001327
                    106,                0.40767,                 0.5193,                0.34126,                0.83672,                0.93583,                0.89749,                0.96257,                 0.9137,                0.93583,                0.89749,                0.96357,                0.88719,                0.37634,                0.51624,                0.37387,                0.82029,              0.0013237,              0.0013237,              0.0013237
                    107,                0.39522,                0.51576,                0.32898,                0.83746,                 0.9163,                0.91229,                 0.9668,                0.91525,                0.91554,                0.91254,                  0.967,                0.90597,                0.38899,                0.51249,                0.37334,                0.82303,              0.0013204,              0.0013204,              0.0013204
                    108,                0.40375,                0.52789,                0.33974,                0.83496,                 0.9341,                0.90242,                0.96469,                0.90896,                0.93368,                0.90202,                 0.9647,                0.89576,                0.40423,                0.52262,                0.38237,                0.82812,              0.0013171,              0.0013171,              0.0013171
                    109,                0.40538,                0.52205,                0.33166,                0.83724,                0.93164,                0.90252,                0.96836,                0.90937,                0.93121,                0.90211,                0.96745,                0.89734,                0.40757,                0.50865,                0.36936,                0.82634,              0.0013138,              0.0013138,              0.0013138
                    110,                0.40107,                0.51988,                0.33189,                0.83611,                0.93864,                0.89572,                0.96123,                0.90977,                0.93864,                0.89572,                0.95974,                0.90104,                0.38084,                0.49685,                0.37014,                0.81819,              0.0013105,              0.0013105,              0.0013105
                    111,                0.40759,                0.52543,                0.34048,                0.83783,                0.92312,                0.90121,                0.96458,                0.91169,                0.92354,                0.90161,                 0.9661,                0.90815,                0.39658,                0.52509,                0.37345,                0.82493,              0.0013072,              0.0013072,              0.0013072
