                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.41913,                0.53332,                0.34284,                0.85171,                0.94198,                0.89811,                0.96429,                0.91035,                0.94349,                0.89956,                0.96665,                0.90489,                0.39349,                0.49758,                0.36223,                0.82426,              0.0013204,              0.0013204,              0.0013204
                    108,                0.41781,                0.54182,                0.34826,                0.84604,                0.93844,                0.90186,                0.96761,                0.91925,                 0.9395,                 0.9029,                0.96867,                 0.9088,                0.36753,                0.48343,                0.35524,                0.81343,              0.0013171,              0.0013171,              0.0013171
                    109,                 0.4173,                0.55073,                0.34849,                0.84648,                0.93547,                0.90599,                0.96975,                0.92194,                0.93547,                0.90599,                0.97008,                0.91211,                0.36734,                0.50556,                0.35109,                0.82012,              0.0013138,              0.0013138,              0.0013138
                    110,                0.41523,                0.53731,                  0.347,                0.84792,                0.93009,                 0.9009,                0.96517,                0.91562,                0.93009,                 0.9009,                0.96584,                0.89327,                0.37623,                0.50718,                0.35155,                0.82034,              0.0013105,              0.0013105,              0.0013105
                    111,                0.40276,                0.52757,                0.33491,                0.84948,                0.93449,                0.90343,                0.97022,                0.91932,                0.93449,                0.90343,                0.97036,                0.90354,                0.37543,                0.48705,                0.34259,                0.81878,              0.0013072,              0.0013072,              0.0013072
                    112,                0.40872,                0.53029,                0.33797,                0.84393,                0.93672,                0.89209,                0.96279,                0.90451,                0.93672,                0.89209,                0.96291,                0.89162,                0.40974,                0.51187,                0.36223,                0.82589,              0.0013039,              0.0013039,              0.0013039
                    113,                0.41309,                0.53387,                0.35082,                  0.844,                0.93567,                0.90483,                0.97094,                0.92092,                0.93524,                0.90442,                0.97077,                0.91161,                0.36779,                0.47413,                0.35052,                0.81669,              0.0013006,              0.0013006,              0.0013006
                    114,                0.41497,                0.53509,                0.34025,                0.84353,                0.92943,                0.90712,                0.97013,                0.92236,                0.92925,                0.90719,                0.97031,                0.90924,                0.36851,                  0.486,                0.35136,                0.81766,              0.0012973,              0.0012973,              0.0012973
                    115,                0.40635,                0.53199,                0.34729,                 0.8447,                0.92795,                0.90797,                0.97053,                0.91796,                0.92795,                0.90797,                0.97053,                0.90527,                0.38525,                0.49906,                 0.3596,                0.82266,               0.001294,               0.001294,               0.001294
                    116,                0.41782,                0.53417,                0.34683,                0.84474,                0.93767,                0.89996,                0.96659,                0.91299,                0.93872,                  0.901,                0.96721,                0.90229,                0.40954,                0.48837,                0.37144,                0.82454,              0.0012907,              0.0012907,              0.0012907
                    117,                0.42148,                0.52787,                 0.3513,                0.84864,                0.94246,                0.89977,                0.95706,                0.89734,                0.94246,                0.89977,                0.95734,                0.88955,                 0.4229,                0.51622,                0.39043,                0.83008,              0.0012874,              0.0012874,              0.0012874
                    118,                0.42024,                0.53161,                0.34286,                0.84738,                0.94951,                0.89312,                0.96196,                0.90597,                0.94907,                0.89271,                0.96203,                0.88362,                0.40713,                0.50176,                0.36014,                0.82485,              0.0012841,              0.0012841,              0.0012841
                    119,                0.40758,                0.52029,                0.33676,                0.84296,                0.92535,                0.90874,                0.96616,                0.91414,                0.92577,                0.90914,                0.96768,                0.90067,                0.39368,                0.48991,                0.34273,                 0.8189,              0.0012808,              0.0012808,              0.0012808
                    120,                0.40443,                0.52065,                0.33407,                0.84297,                0.93523,                0.91041,                0.96911,                0.92261,                0.93418,                0.90937,                0.96872,                0.91174,                0.36547,                0.47353,                0.34176,                0.81811,              0.0012775,              0.0012775,              0.0012775
                    121,                  0.402,                 0.5219,                0.33477,                0.84182,                0.93908,                0.89463,                0.96662,                0.92218,                0.94171,                0.89236,                0.96678,                0.91447,                0.35563,                0.46228,                0.34864,                0.81385,              0.0012742,              0.0012742,              0.0012742
                    122,                0.40736,                0.53293,                0.34391,                 0.8455,                0.92937,                0.90205,                0.95798,                0.91251,                0.93018,                0.90201,                0.95782,                0.89984,                 0.3714,                0.47537,                0.38368,                0.81982,              0.0012709,              0.0012709,              0.0012709
                    123,                0.40309,                0.52548,                0.33429,                0.84456,                0.94447,                0.87921,                0.95498,                 0.9091,                0.94494,                0.87962,                0.95541,                 0.8985,                 0.3717,                0.48817,                0.40388,                0.81785,              0.0012676,              0.0012676,              0.0012676
                    124,                0.41724,                0.53986,                0.33582,                0.84766,                0.93839,                0.89777,                0.95892,                0.90608,                0.94111,                0.89712,                 0.9588,                0.88918,                0.38883,                0.49953,                0.37493,                0.82558,              0.0012643,              0.0012643,              0.0012643
                    125,                0.41726,                0.52717,                0.34148,                0.84542,                0.93246,                0.89823,                0.95528,                0.90275,                0.93396,                0.89968,                0.95688,                0.88696,                0.39465,                 0.4922,                0.37612,                0.82305,               0.001261,               0.001261,               0.001261
                    126,                0.40709,                0.52007,                0.34622,                0.84565,                0.95256,                0.87388,                0.96022,                 0.9076,                0.95256,                0.87388,                0.96067,                 0.8948,                 0.3831,                0.48311,                0.36599,                0.82264,              0.0012577,              0.0012577,              0.0012577
                    127,                0.40246,                 0.5242,                0.33308,                0.84857,                0.94003,                0.90073,                0.96442,                0.91696,                0.94046,                0.90113,                0.96471,                0.90704,                 0.3751,                0.46877,                0.34734,                0.82257,              0.0012544,              0.0012544,              0.0012544
                    128,                0.40833,                0.52138,                0.33939,                0.84461,                0.94019,                0.90202,                0.96634,                0.91877,                0.94019,                0.90202,                0.96742,                0.90685,                 0.3803,                0.48031,                 0.3565,                0.82066,              0.0012511,              0.0012511,              0.0012511
                    129,                0.40867,                0.52959,                0.34036,                 0.8443,                0.94779,                0.90169,                0.96519,                0.90776,                0.94655,                0.90024,                0.96552,                0.89145,                0.41517,                0.49702,                 0.3742,                0.82821,              0.0012478,              0.0012478,              0.0012478
                    130,                0.39846,                0.50696,                0.32482,                0.83814,                0.93028,                0.90866,                0.96433,                0.91295,                0.93028,                0.90866,                0.96506,                0.90411,                0.38737,                0.48634,                0.35413,                0.81778,              0.0012445,              0.0012445,              0.0012445
                    131,                0.39592,                0.51467,                0.32877,                0.83944,                0.94532,                0.89488,                 0.9632,                0.91387,                0.94574,                0.89529,                 0.9637,                0.90133,                0.38037,                0.48067,                0.35425,                0.82036,              0.0012412,              0.0012412,              0.0012412
                    132,                0.40069,                0.51739,                0.33583,                0.84031,                0.93824,                0.90322,                0.96773,                0.92127,                0.93824,                0.90322,                0.96797,                0.90958,                0.37231,                0.47702,                0.34767,                0.81908,              0.0012379,              0.0012379,              0.0012379
                    133,                0.39923,                0.51549,                0.34539,                0.84379,                0.94882,                 0.8958,                0.96785,                0.92095,                0.94926,                 0.8962,                0.96878,                0.90917,                0.35607,                0.46838,                0.34792,                0.81117,              0.0012346,              0.0012346,              0.0012346
                    134,                 0.4036,                0.52359,                0.34132,                0.84536,                0.94035,                0.90096,                0.96792,                0.91497,                0.94035,                0.90096,                0.96813,                0.90726,                0.39936,                0.49855,                0.36004,                0.82295,              0.0012313,              0.0012313,              0.0012313
                    135,                0.42542,                0.53482,                0.34654,                0.84762,                0.94317,                0.88898,                0.96545,                0.91155,                0.94361,                0.88939,                 0.9664,                 0.9072,                 0.4044,                0.47455,                 0.3661,                0.82036,               0.001228,               0.001228,               0.001228
                    136,                0.39685,                0.51052,                0.32471,                0.84066,                0.93649,                 0.9115,                0.96863,                0.91829,                0.93733,                0.91232,                0.96977,                0.91215,                0.39526,                0.47059,                0.34863,                0.81995,              0.0012247,              0.0012247,              0.0012247
                    137,                0.40772,                0.51709,                 0.3308,                0.84359,                  0.932,                0.91645,                0.96811,                0.91751,                 0.9351,                0.90995,                0.96787,                 0.9045,                0.38736,                0.47709,                 0.3472,                0.82319,              0.0012214,              0.0012214,              0.0012214
                    138,                0.41265,                0.51768,                0.33636,                0.84486,                0.94214,                  0.899,                 0.9676,                0.91979,                0.94171,                0.89859,                0.96771,                0.90565,                0.37582,                0.48476,                0.35053,                0.81828,              0.0012181,              0.0012181,              0.0012181
                    139,                0.40025,                0.51487,                0.33645,                 0.8431,                0.94217,                0.89744,                0.96569,                0.92002,                0.94201,                0.89406,                0.96496,                0.90629,                0.36773,                0.47608,                0.34947,                0.81549,              0.0012148,              0.0012148,              0.0012148
                    140,                0.39975,                0.51323,                0.33152,                0.83895,                0.93044,                0.90377,                0.96852,                0.92255,                0.92942,                0.90273,                0.96862,                0.90969,                0.36765,                0.48175,                0.34688,                0.81892,              0.0012115,              0.0012115,              0.0012115
                    141,                0.39539,                0.51255,                 0.3307,                0.83959,                0.95087,                0.88952,                0.96976,                0.92245,                0.95087,                0.88952,                0.96956,                0.90742,                0.36066,                0.46968,                0.34065,                0.81422,              0.0012082,              0.0012082,              0.0012082
                    142,                0.39086,                 0.5065,                0.32808,                0.83748,                 0.9234,                0.91639,                0.96308,                0.91555,                0.92381,                0.91679,                0.96386,                0.90253,                0.36028,                0.47707,                0.34401,                0.81935,              0.0012049,              0.0012049,              0.0012049
                    143,                0.40298,                0.51512,                0.32329,                0.84195,                0.94223,                0.89246,                0.95934,                0.90912,                0.94223,                0.89246,                0.95948,                0.90326,                0.36974,                 0.4794,                0.37372,                0.81774,              0.0012016,              0.0012016,              0.0012016
                    144,                0.40879,                0.52017,                0.33467,                0.84144,                0.93842,                0.89453,                0.95803,                0.90696,                0.93842,                0.89453,                  0.958,                0.89569,                0.38355,                0.49478,                0.37233,                0.82151,              0.0011983,              0.0011983,              0.0011983
                    145,                0.41406,                  0.524,                0.32817,                0.84648,                0.94677,                0.89151,                0.96759,                0.91393,                0.94638,                 0.8909,                 0.9668,                0.89749,                0.38311,                0.48598,                0.35243,                0.82111,               0.001195,               0.001195,               0.001195
                    146,                0.40355,                0.51905,                0.32638,                0.84145,                0.94519,                0.89464,                0.96753,                0.91547,                0.94562,                0.89505,                0.96758,                0.90304,                0.37672,                0.48454,                0.35358,                0.81988,              0.0011917,              0.0011917,              0.0011917
                    147,                0.39286,                0.49994,                0.32215,                0.83983,                0.94485,                0.89748,                0.96353,                0.91645,                0.94485,                0.89748,                0.96358,                0.90464,                0.35472,                0.46804,                0.35018,                0.81362,              0.0011884,              0.0011884,              0.0011884
                    148,                0.39406,                0.50396,                0.32077,                0.83754,                0.94542,                0.89852,                0.96747,                0.92712,                0.94542,                0.89852,                0.96736,                0.91235,                 0.3394,                0.46354,                0.33778,                0.81229,              0.0011851,              0.0011851,              0.0011851
                    149,                0.40039,                 0.5132,                0.32804,                0.84367,                0.93297,                0.90637,                0.96431,                0.91815,                 0.9334,                0.90678,                0.96485,                0.90512,                0.35952,                0.47734,                0.34092,                0.81946,              0.0011818,              0.0011818,              0.0011818
                    150,                0.39909,                0.51618,                0.32818,                0.84299,                0.93739,                 0.8976,                0.96024,                0.91088,                0.93985,                0.89859,                0.96106,                0.89669,                0.37978,                0.47019,                0.37218,                0.81994,              0.0011785,              0.0011785,              0.0011785
                    151,                0.43338,                0.54955,                 0.3347,                0.85055,                0.94966,                0.89137,                 0.9618,                0.90244,                0.95074,                0.89241,                 0.9627,                0.89085,                0.42089,                0.50307,                0.37217,                0.83135,              0.0011752,              0.0011752,              0.0011752
                    152,                0.41942,                0.53296,                0.33322,                 0.8445,                0.93993,                0.89292,                0.96025,                0.91838,                  0.943,                0.88948,                0.96004,                0.90213,                0.34432,                0.46656,                0.37707,                 0.8099,              0.0011719,              0.0011719,              0.0011719
                    153,                0.41937,                0.53245,                0.33112,                0.84431,                0.93834,                0.89349,                0.95766,                0.91442,                0.93615,                0.89836,                0.95808,                 0.8972,                0.34477,                0.47912,                0.36981,                0.81242,              0.0011686,              0.0011686,              0.0011686
                    154,                0.39766,                0.51278,                0.32383,                0.83776,                0.94447,                0.88844,                0.95869,                0.91245,                0.94447,                0.88844,                0.95862,                0.90154,                 0.3539,                0.46142,                0.36962,                0.81324,              0.0011653,              0.0011653,              0.0011653
                    155,                0.38662,                0.49828,                0.31348,                0.83444,                 0.9265,                0.91456,                 0.9635,                0.91408,                0.92757,                 0.9156,                0.96472,                 0.9055,                0.37406,                0.47355,                0.35168,                0.81321,               0.001162,               0.001162,               0.001162
                    156,                 0.4005,                0.51997,                0.31487,                0.83976,                0.94355,                0.90472,                0.96678,                0.91917,                0.94506,                0.90617,                0.96755,                0.90612,                0.36694,                0.47988,                 0.3391,                 0.8146,              0.0011587,              0.0011587,              0.0011587
                    157,                0.40202,                0.51207,                 0.3261,                0.84172,                0.93299,                0.90635,                0.96586,                0.91761,                0.93405,                0.90739,                0.96627,                0.90208,                0.37307,                0.47499,                0.34294,                0.81879,              0.0011554,              0.0011554,              0.0011554
                    158,                0.38879,                0.50014,                0.32572,                0.83693,                0.92632,                0.91449,                0.96729,                0.91934,                0.92744,                0.91603,                0.96806,                0.90961,                0.37019,                0.47257,                0.34292,                0.81635,              0.0011521,              0.0011521,              0.0011521
                    159,                0.38962,                0.50586,                 0.3248,                0.83605,                0.93796,                0.89898,                0.96824,                0.92424,                0.93796,                0.89898,                0.96714,                0.91126,                0.33654,                0.48139,                0.33411,                0.80638,              0.0011488,              0.0011488,              0.0011488
                    160,                0.39127,                0.50603,                0.33104,                0.83681,                0.95155,                0.89323,                0.96824,                0.92245,                0.95155,                0.89323,                0.96841,                0.90743,                0.34937,                0.47229,                0.33864,                0.80911,              0.0011455,              0.0011455,              0.0011455
                    161,                0.38798,                 0.5016,                0.31523,                0.83629,                0.94531,                0.89809,                0.96119,                0.91393,                0.94531,                0.89809,                0.96069,                0.90391,                0.36472,                0.47131,                0.35438,                0.81035,              0.0011422,              0.0011422,              0.0011422
                    162,                0.39212,                0.50019,                0.32232,                0.83582,                0.92515,                   0.91,                0.96236,                0.91292,                0.92515,                   0.91,                0.96219,                0.89564,                0.36139,                0.47906,                0.35813,                0.80996,              0.0011389,              0.0011389,              0.0011389
                    163,                0.39736,                0.50644,                0.32642,                 0.8374,                0.94346,                0.90381,                0.96833,                0.91532,                0.94346,                0.90381,                0.96812,                0.89907,                0.38356,                0.49117,                  0.352,                0.81576,              0.0011356,              0.0011356,              0.0011356
                    164,                0.40052,                0.51686,                0.32926,                0.83694,                0.92085,                0.91315,                0.96677,                 0.9162,                0.92085,                0.91315,                 0.9667,                0.90238,                0.36438,                 0.4747,                0.34922,                0.81453,              0.0011323,              0.0011323,              0.0011323
                    165,                0.39185,                0.50852,                0.32125,                0.84073,                0.92285,                0.91672,                0.96527,                 0.9179,                0.92391,                0.91776,                0.96522,                0.90184,                0.36185,                 0.4788,                0.35671,                0.81555,               0.001129,               0.001129,               0.001129
                    166,                0.39284,                0.50674,                0.32368,                0.83427,                0.92519,                0.91707,                0.96343,                0.91876,                0.92975,                0.91547,                0.96409,                0.90127,                0.34779,                0.47524,                  0.363,                0.81131,              0.0011257,              0.0011257,              0.0011257
                    167,                0.39735,                0.51807,                0.31604,                0.83771,                0.93245,                0.90084,                0.95928,                0.91326,                0.93203,                0.90044,                0.95925,                 0.9017,                0.36147,                0.47432,                0.35719,                0.81595,              0.0011224,              0.0011224,              0.0011224
                    168,                0.39494,                0.50775,                0.32091,                0.83843,                0.94105,                0.89959,                0.96623,                0.91941,                0.94149,                0.89999,                0.96722,                0.90772,                0.37213,                0.48387,                0.35552,                0.81791,              0.0011191,              0.0011191,              0.0011191
                    169,                0.39434,                0.50715,                0.31702,                0.83672,                0.94438,                0.89758,                0.96727,                0.91225,                0.94413,                0.89519,                0.96791,                0.89892,                0.40216,                0.49858,                0.35616,                0.82705,              0.0011158,              0.0011158,              0.0011158
                    170,                0.40596,                0.52409,                0.32307,                0.84025,                0.94572,                0.89145,                0.96345,                0.91827,                0.94616,                0.89186,                 0.9637,                0.90058,                0.35721,                0.46724,                0.36605,                0.81474,              0.0011125,              0.0011125,              0.0011125
                    171,                0.39298,                 0.5013,                0.31549,                0.83822,                0.92386,                0.91501,                0.96395,                0.91757,                0.92386,                0.91501,                0.96414,                0.90637,                0.35175,                0.47103,                0.35543,                0.81181,              0.0011092,              0.0011092,              0.0011092
                    172,                0.38984,                0.50265,                0.31425,                0.83573,                0.92831,                0.89671,                0.95944,                0.90717,                0.92936,                0.89775,                0.96151,                0.89735,                0.38514,                0.49547,                0.36141,                0.82091,              0.0011059,              0.0011059,              0.0011059
                    173,                0.39901,                0.51218,                0.31784,                0.83935,                0.92691,                0.90798,                0.96135,                0.91081,                0.92733,                0.90838,                0.96142,                0.90374,                0.37309,                0.47383,                0.35048,                0.81885,              0.0011026,              0.0011026,              0.0011026
                    174,                0.39196,                0.50073,                 0.3099,                0.83692,                0.94464,                 0.8946,                0.96299,                 0.9168,                0.94508,                0.89501,                0.96341,                0.90523,                0.36327,                0.47502,                0.35591,                0.81532,              0.0010993,              0.0010993,              0.0010993
                    175,                0.39717,                0.50092,                0.31594,                0.83963,                0.95084,                0.88395,                0.96025,                0.91035,                0.95084,                0.88395,                0.96057,                0.90079,                0.36781,                0.46963,                 0.3543,                0.81336,               0.001096,               0.001096,               0.001096
                    176,                0.38901,                0.49637,                0.31509,                0.83326,                0.93031,                0.90027,                 0.9627,                0.91388,                0.93074,                0.90068,                0.96301,                 0.8955,                0.35781,                0.47751,                0.34806,                0.81227,              0.0010927,              0.0010927,              0.0010927
                    177,                0.38543,                0.49659,                0.31901,                0.83571,                0.94393,                 0.8992,                0.96632,                0.92226,                0.94393,                 0.8992,                 0.9661,                0.90525,                0.34508,                0.46752,                0.33278,                0.81058,              0.0010894,              0.0010894,              0.0010894
                    178,                0.39377,                  0.507,                0.32044,                0.83524,                0.93411,                0.90154,                0.96585,                0.91765,                0.93517,                0.90258,                0.96605,                0.90578,                0.36735,                0.46998,                0.34392,                0.81694,              0.0010861,              0.0010861,              0.0010861
                    179,                0.38635,                0.49823,                0.32131,                0.83691,                0.92153,                0.91319,                0.96355,                0.91363,                0.92153,                0.91319,                 0.9632,                0.90114,                0.39201,                0.48626,                0.36816,                0.83209,              0.0010828,              0.0010828,              0.0010828
                    180,                0.40146,                0.51728,                0.31939,                0.83948,                0.94148,                0.89285,                0.96793,                0.92265,                0.94148,                0.89285,                0.96813,                0.91052,                0.36059,                0.46613,                0.34215,                0.81976,              0.0010795,              0.0010795,              0.0010795
                    181,                0.39021,                0.49437,                0.31306,                0.83448,                0.93274,                0.90398,                0.96357,                0.91642,                0.93316,                0.90439,                 0.9649,                0.90722,                0.35851,                0.46979,                0.33888,                0.81587,              0.0010762,              0.0010762,              0.0010762
                    182,                 0.3868,                0.49526,                0.31175,                0.83446,                 0.9247,                0.90815,                0.96787,                 0.9203,                0.92513,                0.90856,                0.96864,                0.90602,                0.35723,                0.47549,                0.34706,                0.81444,              0.0010729,              0.0010729,              0.0010729
                    183,                0.39513,                0.50573,                0.31298,                0.83736,                0.92387,                 0.9032,                0.96505,                0.91906,                0.92429,                0.90361,                0.96587,                0.90604,                0.36012,                0.48257,                0.34944,                0.81734,              0.0010696,              0.0010696,              0.0010696
                    184,                0.39398,                0.50758,                0.31652,                0.83704,                0.92667,                0.90625,                0.96483,                 0.9234,                 0.9275,                0.90707,                0.96571,                0.91106,                0.34889,                0.47096,                0.34696,                0.81546,              0.0010663,              0.0010663,              0.0010663
                    185,                0.39159,                0.50405,                0.31481,                0.83868,                0.93373,                 0.9081,                0.96705,                0.92034,                0.93415,                0.90851,                0.96592,                0.91196,                0.35588,                0.46911,                0.34503,                0.81667,               0.001063,               0.001063,               0.001063
                    186,                0.39039,                0.50395,                0.31569,                 0.8373,                0.92168,                0.90715,                 0.9609,                0.90918,                0.92168,                0.90715,                0.96095,                0.89729,                0.38389,                0.49321,                0.35685,                0.82471,              0.0010597,              0.0010597,              0.0010597
                    187,                0.39714,                 0.5066,                0.32434,                0.83858,                0.91899,                0.91428,                0.96567,                0.91413,                0.91899,                0.91428,                0.96592,                  0.898,                0.38795,                0.49196,                 0.3471,                0.82144,              0.0010564,              0.0010564,              0.0010564
                    188,                 0.3997,                0.51696,                0.31461,                 0.8385,                0.93406,                0.90357,                0.96382,                0.91787,                0.93448,                0.90398,                0.96434,                0.90505,                0.35925,                0.47783,                0.34809,                0.81992,              0.0010531,              0.0010531,              0.0010531
                    189,                0.40778,                0.51665,                 0.3218,                0.84164,                0.92602,                0.89757,                0.95941,                0.91413,                0.92602,                0.89757,                0.95989,                0.90481,                0.36565,                0.45861,                 0.3815,                0.81844,              0.0010498,              0.0010498,              0.0010498
                    190,                0.39851,                 0.5077,                0.32121,                0.83774,                 0.9419,                0.89105,                0.95647,                0.90558,                 0.9419,                0.89105,                 0.9565,                0.89475,                0.38975,                 0.4834,                0.37183,                0.82389,              0.0010465,              0.0010465,              0.0010465
                    191,                0.39408,                0.50872,                0.32692,                 0.8367,                0.93402,                0.88723,                0.96088,                0.91299,                0.93507,                0.88828,                0.96125,                0.90498,                0.37235,                0.47311,                0.36884,                0.81654,              0.0010432,              0.0010432,              0.0010432
                    192,                0.39016,                0.50092,                0.31915,                0.83437,                0.92527,                0.91399,                0.96376,                0.92012,                0.92527,                0.91399,                0.96396,                 0.9098,                0.35167,                0.46223,                0.35911,                 0.8148,              0.0010399,              0.0010399,              0.0010399
                    193,                0.39929,                0.51217,                0.31193,                0.83607,                0.93404,                0.89528,                0.96084,                0.91532,                0.93404,                0.89528,                0.96091,                0.90501,                 0.3578,                0.46199,                0.36112,                0.81886,              0.0010366,              0.0010366,              0.0010366
                    194,                  0.396,                0.50158,                0.31324,                0.83333,                0.93438,                0.90056,                0.96417,                0.92108,                0.93907,                0.89459,                0.96439,                0.90771,                0.35713,                0.47172,                0.35555,                0.81996,              0.0010333,              0.0010333,              0.0010333
                    195,                 0.3832,                0.49357,                 0.3159,                0.83402,                0.92282,                0.90904,                0.96478,                0.91647,                0.92282,                0.90904,                0.96477,                0.89987,                0.37005,                0.47171,                0.34678,                0.81903,                0.00103,                0.00103,                0.00103
                    196,                 0.3768,                0.48452,                0.29916,                0.83322,                 0.9323,                 0.8976,                0.96526,                0.91714,                0.93288,                0.89752,                0.96604,                0.90219,                0.36296,                0.47271,                0.35019,                0.81789,              0.0010267,              0.0010267,              0.0010267
                    197,                0.38107,                 0.4876,                0.30643,                0.83151,                0.91208,                0.91869,                0.96347,                0.91777,                0.91208,                0.91869,                0.96375,                0.90481,                0.34474,                0.46189,                0.36163,                0.81028,              0.0010234,              0.0010234,              0.0010234
                    198,                0.38863,                0.50296,                0.30885,                0.83307,                0.92194,                0.90729,                0.95858,                0.91266,                0.92196,                0.90708,                0.95907,                0.89893,                0.35984,                0.47053,                0.36052,                 0.8159,              0.0010201,              0.0010201,              0.0010201
                    199,                0.38033,                0.48255,                0.30312,                0.83294,                0.94046,                0.90164,                0.96372,                 0.9192,                0.94493,                0.89793,                 0.9637,                0.90834,                0.35466,                0.46535,                0.34996,                0.81535,              0.0010168,              0.0010168,              0.0010168
                    200,                0.38763,                0.49395,                0.31371,                0.83496,                0.93587,                0.90525,                0.96734,                0.92322,                0.93544,                0.90485,                0.96692,                0.91063,                0.35355,                0.46358,                0.34674,                0.81093,              0.0010135,              0.0010135,              0.0010135
                    201,                0.38637,                0.50113,                  0.312,                0.83379,                0.93476,                0.90325,                0.96191,                0.91839,                0.93476,                0.90325,                0.96212,                0.90348,                0.35584,                0.47329,                0.35349,                0.81407,              0.0010102,              0.0010102,              0.0010102
                    202,                0.39058,                0.50361,                0.31057,                0.83742,                0.94002,                0.89383,                0.96304,                0.91549,                0.94046,                0.89423,                0.96383,                0.89937,                0.37638,                0.48419,                0.35114,                0.82167,              0.0010069,              0.0010069,              0.0010069
                    203,                0.39259,                0.50049,                0.31037,                0.83467,                0.94885,                0.89013,                0.96695,                0.92259,                 0.9484,                0.88972,                0.96653,                0.90127,                0.35325,                0.46386,                0.34426,                0.81148,              0.0010036,              0.0010036,              0.0010036
                    204,                0.38354,                0.49424,                0.31129,                0.82935,                0.93436,                0.89798,                0.96754,                 0.9181,                0.93436,                0.89798,                0.96783,                0.90451,                0.39183,                0.48923,                0.34509,                 0.8221,              0.0010003,              0.0010003,              0.0010003
                    205,                 0.3862,                0.49578,                0.30938,                0.83087,                0.92804,                0.90572,                0.96846,                 0.9259,                0.92778,                0.90658,                0.96854,                0.91501,                0.35413,                0.46447,                0.33596,                 0.8115,             0.00099697,             0.00099697,             0.00099697
                    206,                0.38693,                0.49381,                0.30573,                0.82977,                 0.9274,                0.90865,                 0.9675,                0.92364,                0.92782,                0.90917,                0.96769,                0.90993,                0.34888,                0.46378,                0.34792,                0.81028,             0.00099367,             0.00099367,             0.00099367
                    207,                0.37791,                0.48411,                0.29781,                 0.8273,                0.93407,                0.89588,                0.96753,                 0.9257,                0.93362,                0.89515,                0.96714,                0.91387,                0.34423,                0.46894,                0.33886,                0.80969,             0.00099036,             0.00099036,             0.00099036
                    208,                0.38302,                0.48964,                 0.2996,                0.83211,                 0.9371,                0.89134,                0.96507,                0.91805,                0.93753,                0.89175,                0.96469,                0.90214,                0.36405,                0.49062,                0.34227,                0.81657,             0.00098706,             0.00098706,             0.00098706
                    209,                0.38055,                0.49111,                0.29974,                0.83389,                0.94232,                0.89243,                0.96436,                0.92125,                0.94276,                0.89284,                 0.9639,                0.90777,                0.35244,                0.46928,                0.34524,                 0.8109,             0.00098376,             0.00098376,             0.00098376
                    210,                0.37912,                 0.4923,                0.29922,                0.83119,                0.92913,                0.90492,                0.96369,                0.92145,                0.92913,                0.90492,                0.96316,                  0.909,                0.34303,                0.45794,                0.34719,                0.80875,             0.00098046,             0.00098046,             0.00098046
                    211,                0.38712,                0.49963,                0.30769,                0.83136,                 0.9361,                0.90385,                0.96491,                0.91852,                0.93524,                0.90304,                0.96432,                0.90553,                0.36388,                0.47607,                 0.3471,                0.81322,             0.00097716,             0.00097716,             0.00097716
                    212,                0.38838,                  0.505,                0.30498,                0.83111,                0.93305,                0.90213,                0.96327,                0.91938,                0.93641,                0.90145,                0.96363,                0.90583,                0.34403,                0.46648,                0.35433,                0.81169,             0.00097386,             0.00097386,             0.00097386
                    213,                0.37508,                0.48609,                0.29896,                0.82518,                0.94103,                 0.9034,                0.96084,                0.91878,                0.94103,                 0.9034,                 0.9603,                0.90451,                0.33912,                0.46075,                 0.3503,                0.80943,             0.00097056,             0.00097056,             0.00097056
                    214,                0.38432,                0.50196,                0.30218,                0.83035,                0.92351,                0.91415,                0.96125,                0.90488,                0.92311,                0.91375,                0.96057,                0.88912,                0.40381,                0.50053,                0.35579,                0.82531,             0.00096726,             0.00096726,             0.00096726
                    215,                0.38895,                0.49733,                0.30103,                0.83345,                0.94846,                0.89594,                0.96348,                0.91485,                0.94911,                0.89513,                0.96355,                0.89775,                0.37318,                0.47247,                0.33806,                0.81956,             0.00096396,             0.00096396,             0.00096396
                    216,                0.38837,                 0.4798,                0.30081,                0.83458,                0.93064,                0.90726,                0.96454,                 0.9198,                0.93064,                0.90726,                0.96468,                0.91151,                0.36653,                0.47534,                0.34756,                0.81933,             0.00096066,             0.00096066,             0.00096066
                    217,                0.38247,                0.48524,                0.29692,                0.82837,                0.91527,                0.91647,                0.96297,                0.91937,                0.91527,                0.91647,                0.96299,                0.90668,                0.35562,                0.48194,                0.35355,                0.81725,             0.00095736,             0.00095736,             0.00095736
                    218,                0.38873,                0.48658,                0.29996,                0.83307,                0.92491,                0.90346,                0.96432,                  0.921,                0.92491,                0.90346,                0.96434,                0.90518,                0.36024,                0.46413,                 0.3546,                0.80926,             0.00095406,             0.00095406,             0.00095406
                    219,                0.41335,                0.51856,                 0.3171,                 0.8341,                0.94076,                0.89485,                0.96252,                0.91614,                0.94076,                0.89485,                0.96252,                0.91056,                 0.3662,                 0.4796,                0.35033,                0.81451,             0.00095076,             0.00095076,             0.00095076
