                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.46616,                0.62264,                0.44836,                0.83984,                0.93547,                0.89155,                0.95764,                0.89781,                 0.9292,                0.90042,                0.95744,                0.88442,                0.43719,                0.58089,                0.50447,                0.81464,              0.0015581,              0.0015581,              0.0015581
                     36,                0.45856,                0.62821,                0.44645,                0.83932,                0.92892,                0.90109,                0.96694,                0.89458,                0.92743,                0.89964,                0.96496,                 0.8818,                0.49222,                0.61439,                0.46624,                0.82656,              0.0015548,              0.0015548,              0.0015548
                     37,                0.47707,                0.64178,                0.45338,                0.84349,                0.92196,                0.90364,                0.96224,                0.89244,                0.92168,                0.90258,                0.96133,                0.88089,                0.47701,                0.61332,                0.47867,                0.82518,              0.0015515,              0.0015515,              0.0015515
                     38,                0.47808,                0.62572,                0.47121,                0.84344,                0.92187,                 0.9075,                0.96126,                0.89715,                0.92252,                0.90813,                0.96167,                0.89614,                0.47649,                0.58876,                0.48478,                0.81947,              0.0015482,              0.0015482,              0.0015482
                     39,                0.46951,                0.62266,                0.44524,                0.84076,                0.93284,                0.89137,                 0.9601,                0.89607,                0.93346,                0.89201,                0.96027,                0.89361,                0.47082,                0.57707,                0.47443,                0.82055,              0.0015449,              0.0015449,              0.0015449
                     40,                0.46545,                0.62029,                0.43562,                0.84155,                0.91515,                0.91168,                0.96474,                0.90285,                0.91525,                0.91035,                0.96361,                0.89764,                0.44676,                0.58021,                0.45495,                0.81768,              0.0015416,              0.0015416,              0.0015416
                     41,                0.47524,                0.61487,                0.44232,                0.84213,                0.94261,                0.89546,                0.96668,                0.90796,                0.94131,                0.89342,                0.96611,                0.89444,                0.44305,                0.58539,                 0.4509,                0.81554,              0.0015383,              0.0015383,              0.0015383
                     42,                0.46562,                0.61232,                0.44209,                0.84026,                0.92809,                0.90787,                0.96666,                0.89771,                0.93134,                0.90676,                0.96623,                0.88425,                0.47795,                0.62694,                0.47114,                0.82349,               0.001535,               0.001535,               0.001535
                     43,                0.46112,                0.61724,                0.43547,                0.84072,                0.93316,                0.88761,                0.96063,                 0.8851,                  0.932,                0.88576,                0.95924,                0.87137,                0.50229,                0.64913,                0.47743,                0.82784,              0.0015317,              0.0015317,              0.0015317
                     44,                0.47269,                0.64241,                0.44009,                 0.8435,                0.93378,                0.89472,                0.95741,                0.90128,                0.93252,                0.89549,                0.95721,                0.87986,                0.42575,                0.60469,                0.51516,                0.81908,              0.0015284,              0.0015284,              0.0015284
