                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.63456,                0.87604,                0.48365,                0.87482,                 0.9223,                0.88517,                0.95757,                 0.8539,                0.91795,                  0.881,                 0.9508,                0.74525,                0.55059,                 0.9427,                0.62037,                0.83637,               0.001634,               0.001634,               0.001634
                     13,                0.61786,                0.84173,                0.44629,                0.86987,                0.93069,                0.89067,                0.96195,                0.86631,                0.93069,                0.89067,                 0.9608,                0.80766,                0.53515,                0.69852,                0.46142,                0.82735,              0.0016307,              0.0016307,              0.0016307
                     14,                0.70666,                0.96409,                0.49364,                0.89648,                0.24356,                0.48131,                0.12382,                0.10233,                0.24555,                0.47846,                0.12367,                0.09137,                0.80945,                 6.2872,                    inf,                0.93853,              0.0016274,              0.0016274,              0.0016274
                     15,                0.67116,                0.89415,                0.46305,                  0.887,                0.92403,                0.89392,                0.96307,                0.82266,                0.92385,                0.89218,                0.96168,                0.77133,                0.68583,                 0.7827,                0.52336,                0.86584,              0.0016241,              0.0016241,              0.0016241
                     16,                0.69339,                0.89259,                0.45966,                0.89066,                0.91588,                0.88196,                 0.9568,                0.85942,                0.91537,                0.88255,                0.95758,                0.80186,                0.54795,                0.73127,                0.45674,                0.83345,              0.0016208,              0.0016208,              0.0016208
                     17,                 0.6408,                0.90789,                0.44285,                0.87959,                0.93256,                0.88701,                 0.9636,                0.85452,                0.93256,                0.88701,                0.96331,                0.79218,                0.58185,                0.77214,                 0.4627,                0.84112,              0.0016175,              0.0016175,              0.0016175
                     18,                0.61949,                0.86877,                0.42854,                0.87138,                0.94076,                 0.8762,                0.95824,                0.84023,                0.94031,                0.87579,                0.95731,                0.78776,                0.61198,                 0.7426,                0.51461,                 0.8381,              0.0016142,              0.0016142,              0.0016142
                     19,                0.65299,                0.85938,                0.44365,                0.88291,                0.88974,                0.85763,                0.94189,                0.84896,                0.88931,                0.85722,                0.93954,                0.79055,                0.53763,                0.71933,                0.50041,                 0.8318,              0.0016109,              0.0016109,              0.0016109
                     20,                0.62077,                0.84623,                0.43077,                0.87421,                0.91839,                0.88327,                0.96109,                0.86235,                0.91976,                0.88445,                0.96085,                0.79434,                0.55507,                0.70395,                0.48556,                0.82694,              0.0016076,              0.0016076,              0.0016076
                     21,                 0.5983,                0.81715,                0.41566,                0.86581,                0.93725,                0.87887,                 0.9562,                0.86814,                0.93555,                0.87765,                0.95374,                 0.7895,                0.52387,                0.70187,                0.44157,                0.82125,              0.0016043,              0.0016043,              0.0016043
                     22,                0.63318,                0.87363,                0.43702,                0.87357,                0.92416,                0.88198,                0.96068,                0.85644,                0.92563,                0.88343,                0.95935,                0.79975,                0.57999,                0.71547,                0.44865,                0.83884,               0.001601,               0.001601,               0.001601
                     23,                0.62061,                0.82141,                0.43846,                0.86688,                0.89736,                0.86896,                0.95699,                0.87782,                0.90158,                0.86492,                0.95624,                 0.8136,                0.48621,                0.64995,                0.44629,                0.81438,              0.0015977,              0.0015977,              0.0015977
                     24,                0.61789,                0.83436,                0.42288,                0.86539,                0.93723,                0.87385,                0.96052,                0.88491,                0.93723,                0.87385,                0.95729,                0.81117,                0.46788,                0.64572,                0.42011,                 0.8156,              0.0015944,              0.0015944,              0.0015944
                     25,                0.62266,                0.81226,                0.41087,                0.86582,                0.92619,                0.90387,                0.96341,                0.88527,                0.92398,                0.90422,                0.96098,                0.82302,                0.49263,                 0.6505,                0.42557,                0.81759,              0.0015911,              0.0015911,              0.0015911
                     26,                0.61847,                0.82765,                0.41136,                0.86699,                0.92623,                 0.9021,                0.96346,                0.88403,                0.92623,                 0.9021,                0.96294,                 0.8215,                0.49191,                0.64478,                0.42301,                0.81516,              0.0015878,              0.0015878,              0.0015878
                     27,                0.59772,                0.79385,                0.41727,                0.86333,                0.93822,                0.87254,                0.95572,                0.85768,                0.93932,                0.87358,                0.95481,                0.78576,                0.54733,                0.65212,                0.44051,                0.82455,              0.0015845,              0.0015845,              0.0015845
                     28,                0.59896,                0.78476,                0.40529,                0.86528,                0.93457,                0.88546,                 0.9572,                 0.8498,                0.93282,                0.88563,                0.95518,                0.76377,                0.57884,                0.68781,                0.47509,                0.83257,              0.0015812,              0.0015812,              0.0015812
                     29,                0.64444,                0.81844,                0.41029,                0.87441,                0.92707,                0.90198,                0.96422,                0.85966,                0.92624,                0.89824,                0.96015,                0.78518,                0.59348,                0.67762,                0.43311,                0.83375,              0.0015779,              0.0015779,              0.0015779
                     30,                0.62657,                0.79949,                0.41009,                0.86923,                0.93147,                0.89249,                0.96253,                0.85889,                0.93086,                0.89092,                0.96008,                0.78972,                0.59421,                0.67608,                0.42541,                0.83175,              0.0015746,              0.0015746,              0.0015746
                     31,                0.62049,                0.80352,                 0.4162,                0.86815,                0.93454,                0.90195,                0.96704,                0.88302,                0.93412,                0.90154,                0.96536,                0.82342,                0.52903,                0.64468,                0.42166,                0.82565,              0.0015713,              0.0015713,              0.0015713
                     32,                0.62317,                  0.804,                0.41416,                 0.8652,                0.93386,                 0.9055,                0.96685,                0.87642,                0.93429,                0.90591,                0.96655,                0.81631,                0.54467,                0.68458,                0.41937,                0.82312,               0.001568,               0.001568,               0.001568
                     33,                0.59623,                0.79237,                0.39793,                0.86106,                0.93385,                0.87932,                0.95888,                0.85423,                0.93339,                0.87892,                0.95728,                0.80362,                0.60437,                0.65963,                0.45367,                0.83347,              0.0015647,              0.0015647,              0.0015647
                     34,                0.59669,                0.76322,                 0.4078,                  0.861,                0.94319,                0.88757,                0.96304,                0.88004,                0.94078,                0.88531,                 0.9601,                0.80615,                0.50902,                  0.606,                0.41421,                0.81671,              0.0015614,              0.0015614,              0.0015614
                     35,                0.58236,                0.75766,                0.38609,                0.85725,                0.94393,                0.84336,                0.95935,                0.87831,                 0.9434,                0.84296,                0.95613,                0.81393,                0.48379,                0.60768,                 0.4309,                0.81572,              0.0015581,              0.0015581,              0.0015581
                     36,                0.59322,                0.77933,                0.38686,                0.85788,                0.92813,                0.89819,                  0.963,                0.87779,                0.92813,                0.89819,                0.96201,                0.80342,                0.50177,                0.63065,                0.40941,                0.81651,              0.0015548,              0.0015548,              0.0015548
                     37,                0.57553,                0.76896,                0.37585,                0.85725,                0.93363,                0.90177,                0.96519,                0.89617,                0.93278,                0.90096,                0.96364,                 0.8199,                  0.448,                0.62746,                0.39034,                 0.8072,              0.0015515,              0.0015515,              0.0015515
                     38,                0.59315,                0.78032,                0.38275,                0.86115,                0.93868,                0.89709,                0.96294,                0.89129,                0.93832,                0.89725,                0.96137,                 0.8321,                0.47498,                0.63583,                0.39072,                0.81605,              0.0015482,              0.0015482,              0.0015482
                     39,                0.60757,                0.78627,                 0.3854,                0.86207,                0.94408,                0.88608,                0.96519,                0.88829,                0.94318,                0.88527,                0.96368,                0.81849,                0.48958,                 0.6346,                0.38793,                0.81458,              0.0015449,              0.0015449,              0.0015449
                     40,                0.63347,                0.81371,                0.39975,                0.86819,                0.94509,                0.87916,                0.95909,                0.87637,                0.94318,                0.88019,                0.95791,                0.81112,                0.51798,                0.64497,                0.41616,                0.81904,              0.0015416,              0.0015416,              0.0015416
                     41,                0.59573,                0.77612,                0.41944,                0.86507,                0.94227,                0.87771,                0.96052,                0.88754,                0.94227,                0.87771,                 0.9603,                0.81404,                0.46402,                0.61979,                0.40346,                0.81173,              0.0015383,              0.0015383,              0.0015383
                     42,                0.56574,                0.73722,                0.36617,                0.85531,                0.93966,                0.88702,                0.95754,                 0.8739,                0.93897,                0.88837,                0.95614,                0.78204,                0.50409,                0.62875,                0.42348,                0.81884,               0.001535,               0.001535,               0.001535
                     43,                0.58202,                0.76283,                0.38088,                0.85713,                 0.9451,                0.89308,                0.96532,                0.89512,                0.94423,                0.89227,                0.96207,                0.81441,                0.45707,                0.60439,                0.37972,                0.81113,              0.0015317,              0.0015317,              0.0015317
                     44,                0.58148,                0.77777,                0.39279,                0.85786,                0.90543,                0.89456,                0.95856,                0.87194,                0.90454,                0.89375,                0.95586,                0.78415,                0.50694,                0.64494,                0.43839,                0.81571,              0.0015284,              0.0015284,              0.0015284
                     45,                0.56635,                0.74279,                0.38069,                0.85674,                 0.9382,                0.89332,                0.96392,                0.88958,                0.93775,                0.89292,                0.96254,                0.81888,                0.46816,                0.59966,                0.38835,                0.81068,              0.0015251,              0.0015251,              0.0015251
                     46,                 0.5848,                0.76084,                0.37839,                0.85824,                0.94297,                0.87903,                0.96401,                0.88637,                0.94249,                0.87862,                0.96237,                 0.8168,                0.49703,                0.61698,                0.38474,                0.81389,              0.0015218,              0.0015218,              0.0015218
                     47,                 0.5906,                0.77589,                0.37721,                0.85827,                0.93814,                0.90273,                0.96685,                0.89942,                0.93726,                0.90192,                0.96583,                0.82179,                0.44498,                0.58949,                0.37138,                0.80743,              0.0015185,              0.0015185,              0.0015185
                     48,                0.59588,                0.79304,                0.38016,                0.86251,                0.93792,                0.87246,                0.95888,                0.88298,                0.93898,                 0.8735,                0.95845,                0.83165,                0.48153,                0.66889,                0.38972,                0.81704,              0.0015152,              0.0015152,              0.0015152
                     49,                0.59926,                0.76329,                 0.3876,                 0.8651,                0.92996,                 0.9055,                0.96758,                0.89802,                0.93153,                0.90467,                0.96578,                 0.8274,                0.44901,                0.62558,                 0.3947,                0.80764,              0.0015119,              0.0015119,              0.0015119
                     50,                0.57388,                0.76218,                0.38216,                0.85468,                0.93359,                0.90737,                0.96663,                0.88575,                0.93294,                0.90674,                0.96619,                0.80519,                0.50976,                0.63943,                0.38368,                0.81804,              0.0015086,              0.0015086,              0.0015086
                     51,                0.58185,                0.75391,                0.37243,                 0.8575,                0.93073,                0.90252,                0.96347,                0.87161,                0.92885,                0.89991,                0.96102,                0.80416,                0.53422,                  0.644,                0.40081,                 0.8217,              0.0015053,              0.0015053,              0.0015053
                     52,                0.60672,                0.78054,                0.38907,                0.86057,                0.91012,                0.89197,                0.95052,                0.83953,                0.90812,                0.88962,                0.94634,                 0.7694,                0.62855,                0.68802,                0.45449,                0.83871,               0.001502,               0.001502,               0.001502
                     53,                0.59044,                0.74954,                0.38462,                 0.8595,                0.91954,                0.89125,                 0.9609,                0.87458,                0.92067,                0.88915,                0.95992,                0.80922,                 0.5337,                0.63901,                0.40428,                 0.8217,              0.0014987,              0.0014987,              0.0014987
                     54,                 0.6029,                0.74481,                0.38315,                0.85874,                0.94649,                0.85916,                0.95595,                0.87677,                0.94547,                0.85772,                0.95488,                0.84341,                0.51636,                0.60943,                0.43215,                0.81547,              0.0014954,              0.0014954,              0.0014954
                     55,                0.59318,                 0.7526,                0.42039,                0.86336,                0.93782,                0.90078,                 0.9665,                  0.886,                0.93739,                0.90037,                0.96519,                0.79967,                 0.5009,                0.60246,                 0.4048,                0.81512,              0.0014921,              0.0014921,              0.0014921
                     56,                0.58686,                 0.7593,                0.40047,                0.85922,                0.93197,                0.89002,                0.96221,                0.89483,                0.93197,                0.88764,                0.96094,                0.82407,                0.45657,                0.59326,                0.37582,                0.80719,              0.0014888,              0.0014888,              0.0014888
                     57,                0.57282,                0.73395,                0.37092,                0.85196,                0.94262,                0.89269,                0.96565,                0.89423,                0.94172,                0.89188,                0.96355,                0.82942,                0.48507,                0.58417,                0.38778,                0.81228,              0.0014855,              0.0014855,              0.0014855
                     58,                0.60142,                 0.7797,                0.38601,                0.85589,                0.94937,                0.89535,                0.96885,                0.88072,                0.94388,                0.90318,                0.96753,                0.80111,                0.54789,                 0.6472,                0.40233,                0.81994,              0.0014822,              0.0014822,              0.0014822
                     59,                0.58079,                0.74254,                0.37652,                0.85733,                0.93769,                 0.9068,                0.96824,                0.88911,                0.94271,                0.90309,                0.96677,                0.81579,                0.52103,                0.59574,                0.40084,                 0.8192,              0.0014789,              0.0014789,              0.0014789
                     60,                0.57364,                0.74166,                0.37269,                0.85206,                0.94125,                0.90033,                0.96751,                0.88674,                0.94125,                0.90033,                0.96636,                 0.8082,                0.50546,                0.64985,                0.38354,                0.81345,              0.0014756,              0.0014756,              0.0014756
                     61,                0.57445,                0.74229,                0.36898,                0.85355,                0.93845,                0.90567,                0.96944,                0.88987,                0.93833,                0.90302,                0.96735,                0.81299,                0.48853,                0.60464,                 0.3793,                 0.8102,              0.0014723,              0.0014723,              0.0014723
                     62,                0.55518,                0.72165,                0.36398,                0.84971,                 0.9259,                0.90974,                 0.9689,                0.88042,                0.92548,                0.90934,                0.96739,                 0.8011,                0.52851,                0.62174,                0.38238,                0.81899,               0.001469,               0.001469,               0.001469
                     63,                0.57268,                0.74161,                 0.3663,                0.85399,                0.94331,                0.90168,                0.96847,                0.88306,                0.94225,                0.90227,                0.96766,                0.81531,                0.53903,                0.63501,                0.37677,                0.81708,              0.0014657,              0.0014657,              0.0014657
                     64,                 0.5754,                 0.7378,                0.36718,                0.85353,                0.93832,                0.90584,                0.96864,                0.86958,                0.93854,                0.90285,                0.96696,                0.79326,                0.57038,                0.67306,                0.39425,                0.82731,              0.0014624,              0.0014624,              0.0014624
                     65,                0.59979,                0.77919,                0.37154,                 0.8624,                0.94904,                0.87298,                0.95932,                0.87931,                0.94916,                0.87321,                0.95846,                 0.8048,                0.51885,                0.61463,                0.38687,                 0.8185,              0.0014591,              0.0014591,              0.0014591
                     66,                0.56891,                0.74089,                0.36171,                0.85306,                0.94076,                0.90147,                0.96815,                0.89517,                 0.9399,                0.90066,                0.96578,                0.82174,                0.48027,                0.59317,                0.37371,                0.81344,              0.0014558,              0.0014558,              0.0014558
                     67,                0.56549,                0.73388,                0.35815,                0.84908,                0.94249,                0.89712,                0.96851,                0.90014,                0.94185,                 0.8963,                0.96685,                0.82913,                0.46088,                0.58995,                0.36601,                0.80603,              0.0014525,              0.0014525,              0.0014525
                     68,                0.58148,                0.74604,                0.36755,                0.85295,                0.93918,                0.89625,                  0.967,                0.90314,                0.93918,                0.89625,                0.96515,                0.84056,                0.43739,                0.57873,                0.37178,                0.80424,              0.0014492,              0.0014492,              0.0014492
                     69,                0.58656,                0.75593,                0.36521,                0.85578,                0.93518,                0.90281,                0.96703,                0.90076,                0.93475,                 0.9024,                 0.9648,                0.83438,                0.44837,                0.59794,                0.37693,                0.80456,              0.0014459,              0.0014459,              0.0014459
                     70,                0.57717,                0.74165,                0.36288,                0.85665,                 0.9457,                0.89631,                0.96918,                0.89906,                0.94551,                0.89661,                0.96822,                0.83246,                0.46364,                0.60208,                0.37715,                0.80433,              0.0014426,              0.0014426,              0.0014426
                     71,                0.55406,                0.70942,                0.36182,                0.84762,                0.94915,                0.89638,                0.96827,                0.89751,                0.95024,                0.89742,                0.96773,                0.82457,                0.45729,                0.58391,                0.38004,                0.80368,              0.0014393,              0.0014393,              0.0014393
                     72,                0.58886,                0.76713,                0.37898,                0.85749,                0.92831,                 0.9124,                0.96745,                0.87953,                0.93487,                0.90453,                0.96534,                0.79382,                0.53906,                0.63982,                0.39164,                0.81714,               0.001436,               0.001436,               0.001436
                     73,                 0.6037,                0.75594,                0.37361,                0.85688,                 0.9412,                0.89922,                0.96766,                0.87957,                0.94224,                  0.898,                0.96691,                0.80707,                0.55285,                0.61363,                0.38848,                0.82272,              0.0014327,              0.0014327,              0.0014327
                     74,                0.58454,                0.73469,                0.36763,                 0.8518,                0.95064,                0.89733,                0.96878,                0.90069,                0.95021,                0.89692,                0.96733,                0.83655,                0.44892,                0.57816,                0.36293,                0.80356,              0.0014294,              0.0014294,              0.0014294
                     75,                0.57617,                0.72566,                0.35936,                0.84958,                0.93469,                0.90942,                0.96955,                0.89869,                0.93744,                0.90573,                 0.9672,                0.80529,                0.46291,                 0.5804,                 0.3555,                0.80643,              0.0014261,              0.0014261,              0.0014261
                     76,                 0.5658,                0.71511,                0.35469,                0.84934,                0.93553,                0.89593,                0.96888,                0.89283,                0.93553,                0.89593,                0.96779,                0.81739,                0.48388,                0.58602,                0.38941,                0.81013,              0.0014228,              0.0014228,              0.0014228
                     77,                0.56082,                0.71195,                0.35608,                0.85003,                0.93693,                0.90172,                0.96858,                0.89742,                0.93587,                0.89974,                 0.9657,                0.80786,                0.45984,                0.58632,                0.36499,                 0.8061,              0.0014195,              0.0014195,              0.0014195
                     78,                0.56199,                0.72287,                0.35725,                0.84857,                0.94311,                0.88773,                0.96877,                0.89686,                0.94244,                0.88709,                0.96762,                0.80453,                0.47495,                0.58239,                0.36402,                0.80652,              0.0014161,              0.0014161,              0.0014161
                     79,                0.56192,                0.72126,                0.38991,                0.85124,                0.93106,                0.90328,                0.96676,                0.88336,                0.93213,                0.90433,                 0.9666,                 0.8133,                0.51014,                0.61711,                 0.3851,                0.81323,              0.0014128,              0.0014128,              0.0014128
                     80,                0.55958,                0.72256,                0.35225,                 0.8489,                0.95616,                0.84434,                0.95804,                0.87001,                0.95565,                0.84393,                0.95677,                0.79508,                0.53161,                0.62938,                0.42366,                0.81804,              0.0014095,              0.0014095,              0.0014095
                     81,                0.56123,                0.73378,                0.35581,                0.85211,                0.94263,                0.89307,                0.96726,                0.88808,                0.94308,                0.89348,                0.96737,                0.81823,                0.49476,                0.60245,                0.38225,                0.81383,              0.0014062,              0.0014062,              0.0014062
                     82,                  0.566,                0.71736,                0.36301,                0.85145,                0.94437,                 0.8943,                0.96818,                0.90011,                 0.9464,                0.89427,                0.96679,                0.82715,                0.46052,                0.57111,                0.36953,                0.80468,              0.0014029,              0.0014029,              0.0014029
                     83,                0.56173,                0.72119,                0.37985,                  0.849,                0.95171,                0.89221,                0.96632,                0.90352,                0.95068,                0.88982,                0.96475,                0.83789,                 0.4251,                0.56042,                 0.3673,                0.80038,              0.0013996,              0.0013996,              0.0013996
                     84,                0.57815,                0.74052,                0.35754,                0.85493,                 0.9446,                0.89671,                0.96837,                 0.8718,                0.94546,                0.89753,                0.96751,                0.80856,                0.56321,                0.63472,                 0.3913,                0.82202,              0.0013963,              0.0013963,              0.0013963
                     85,                0.57908,                0.74158,                0.36369,                0.85605,                0.94536,                0.89825,                0.96876,                0.88861,                0.94446,                0.89743,                0.96656,                0.81448,                0.50109,                0.60702,                0.36967,                0.80932,               0.001393,               0.001393,               0.001393
                     86,                0.56743,                0.72712,                0.39834,                0.84634,                0.92652,                 0.8937,                 0.9652,                0.88597,                0.92274,                0.89677,                0.96501,                0.80643,                0.48697,                 0.6055,                0.37637,                0.80838,              0.0013897,              0.0013897,              0.0013897
                     87,                0.55395,                0.71489,                 0.3592,                0.84539,                0.92886,                0.89445,                0.96086,                0.88971,                0.93148,                0.89119,                0.96127,                0.82411,                0.46197,                0.56079,                 0.3759,                0.80575,              0.0013864,              0.0013864,              0.0013864
                     88,                0.57768,                0.74194,                  0.382,                0.84993,                0.92729,                0.87572,                0.95012,                0.88528,                0.92801,                0.87636,                0.95003,                0.79671,                 0.4496,                0.58363,                0.40171,                0.80463,              0.0013831,              0.0013831,              0.0013831
                     89,                0.55712,                  0.722,                0.36326,                0.84512,                 0.9346,                0.89643,                0.96665,                0.90261,                0.93478,                0.89666,                 0.9662,                0.82549,                0.43025,                0.56768,                0.36108,                0.80038,              0.0013798,              0.0013798,              0.0013798
                     90,                0.57044,                0.73296,                0.36569,                0.84889,                0.95785,                 0.8659,                0.95432,                0.88685,                0.95689,                0.86509,                0.95275,                0.81336,                0.43145,                0.57918,                0.40475,                0.80174,              0.0013765,              0.0013765,              0.0013765
                     91,                0.58342,                 0.7501,                0.36836,                0.85247,                0.94793,                0.83081,                0.95369,                0.87153,                0.94868,                0.82925,                0.95152,                0.80009,                0.50126,                0.62386,                0.44341,                0.81532,              0.0013732,              0.0013732,              0.0013732
                     92,                0.56461,                0.71698,                0.36174,                0.84603,                0.94142,                0.88495,                0.96537,                0.88945,                0.94049,                0.88646,                0.96341,                0.80876,                0.46382,                0.61427,                0.39748,                0.80492,              0.0013699,              0.0013699,              0.0013699
                     93,                 0.5689,                0.73322,                0.35854,                0.85225,                0.94556,                0.89334,                0.96883,                0.89958,                0.94513,                0.89293,                0.96664,                0.81186,                 0.4559,                0.59678,                0.36294,                0.80374,              0.0013666,              0.0013666,              0.0013666
                     94,                0.56254,                0.71478,                0.36137,                0.84696,                0.94416,                0.89851,                0.96975,                0.89858,                 0.9433,                0.89769,                0.96737,                0.82607,                0.48288,                0.58419,                0.36365,                0.80778,              0.0013633,              0.0013633,              0.0013633
                     95,                0.54685,                0.70144,                0.34961,                0.84823,                0.92776,                 0.9053,                 0.9656,                0.89647,                0.92838,                 0.9052,                0.96464,                0.83361,                0.45756,                0.57561,                0.36607,                0.80546,                0.00136,                0.00136,                0.00136
                     96,                0.56632,                0.70859,                0.36645,                0.85158,                0.95334,                0.88585,                0.96747,                0.88841,                0.95365,                0.88626,                0.96681,                0.80768,                0.52036,                0.62387,                0.36506,                0.81289,              0.0013567,              0.0013567,              0.0013567
                     97,                  0.561,                0.71008,                0.35301,                0.85184,                 0.9511,                0.89145,                 0.9682,                0.88917,                0.94912,                 0.8896,                0.96611,                0.79908,                0.50071,                0.60298,                0.36016,                0.81211,              0.0013534,              0.0013534,              0.0013534
                     98,                0.55587,                0.71256,                0.35398,                0.85111,                0.94975,                0.88759,                0.96532,                0.88104,                0.94975,                0.88759,                0.96381,                0.79587,                0.50432,                0.60822,                0.37724,                0.80911,              0.0013501,              0.0013501,              0.0013501
                     99,                0.55806,                0.69711,                0.34891,                0.84482,                0.94858,                 0.8942,                0.96941,                0.90195,                0.94661,                0.89235,                0.96709,                0.84056,                0.47098,                0.55741,                0.37132,                 0.8044,              0.0013468,              0.0013468,              0.0013468
                    100,                0.56482,                0.70437,                0.35171,                0.84694,                0.94515,                0.89101,                0.96783,                0.90221,                0.94583,                0.89143,                0.96735,                0.85208,                0.45237,                0.57833,                0.36785,                0.80038,              0.0013435,              0.0013435,              0.0013435
                    101,                0.56879,                0.73037,                0.35316,                0.84773,                0.94377,                0.89473,                0.96596,                0.89105,                0.94417,                0.89621,                0.96589,                0.82459,                0.48345,                0.58863,                 0.3625,                0.80397,              0.0013402,              0.0013402,              0.0013402
                    102,                0.56603,                0.71871,                 0.3462,                0.84849,                0.93879,                0.90073,                0.96619,                0.88475,                 0.9403,                0.90218,                0.96587,                0.80934,                0.51181,                0.61651,                0.36764,                0.81155,              0.0013369,              0.0013369,              0.0013369
                    103,                0.56487,                0.72537,                0.35386,                0.84294,                0.93743,                0.90573,                0.96947,                0.89719,                0.93573,                0.90166,                0.96795,                0.81357,                0.45386,                0.57075,                 0.3595,                 0.8045,              0.0013336,              0.0013336,              0.0013336
                    104,                0.56385,                0.71812,                0.34648,                0.84727,                0.93707,                0.89811,                0.96846,                0.90516,                0.93617,                0.89811,                 0.9678,                0.83281,                0.43254,                0.55706,                0.34941,                0.79844,              0.0013303,              0.0013303,              0.0013303
                    105,                0.55333,                0.70316,                0.34494,                0.84234,                0.94467,                0.89498,                0.96881,                0.90741,                0.94531,                0.89562,                0.96723,                0.82365,                0.43134,                 0.5876,                0.35044,                0.80052,               0.001327,               0.001327,               0.001327
                    106,                0.55427,                0.70315,                0.34319,                0.84943,                0.94308,                0.90155,                0.96932,                0.90445,                0.94028,                0.90468,                 0.9666,                0.82056,                 0.4311,                0.58541,                0.34742,                0.80101,              0.0013237,              0.0013237,              0.0013237
                    107,                0.55755,                0.70895,                0.34267,                0.84431,                0.93924,                0.90258,                0.96643,                0.90483,                0.93967,                0.90299,                0.96543,                0.83014,                0.43544,                0.56527,                0.34429,                0.80031,              0.0013204,              0.0013204,              0.0013204
                    108,                0.55729,                0.71166,                0.34585,                0.84285,                0.92885,                0.89119,                0.96223,                0.90121,                0.92797,                0.89355,                0.96318,                0.81332,                 0.4222,                 0.5567,                0.35828,                0.79892,              0.0013171,              0.0013171,              0.0013171
                    109,                0.55807,                0.70525,                0.34707,                0.84516,                0.93467,                0.87357,                0.96253,                0.88501,                0.93521,                 0.8742,                 0.9621,                0.80742,                 0.4951,                0.60958,                0.38713,                0.80506,              0.0013138,              0.0013138,              0.0013138
                    110,                0.55325,                0.70993,                0.34222,                0.84191,                0.93948,                0.90078,                0.96863,                0.88973,                0.94258,                0.89567,                 0.9675,                0.79735,                0.49928,                0.60465,                0.37526,                0.81198,              0.0013105,              0.0013105,              0.0013105
                    111,                0.57064,                0.71934,                0.36059,                0.85087,                 0.9421,                 0.8963,                0.96799,                0.90303,                 0.9421,                 0.8963,                0.96764,                0.82731,                0.45022,                0.58222,                0.35018,                0.80493,              0.0013072,              0.0013072,              0.0013072
