                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.47162,                0.61989,                0.41457,                0.84475,                0.93165,                0.89874,                0.96228,                0.90594,                0.93293,                0.89996,                0.96338,                0.90056,                0.42037,                0.60146,                0.43596,                0.82028,              0.0015911,              0.0015911,              0.0015911
                     26,                 0.4634,                0.61656,                 0.4102,                0.84305,                0.92134,                0.90817,                0.96814,                0.90648,                0.92134,                0.90817,                 0.9686,                0.89451,                0.45339,                0.58279,                0.45414,                0.82309,              0.0015878,              0.0015878,              0.0015878
                     27,                0.47386,                0.60139,                0.41265,                0.84733,                0.92833,                 0.8914,                 0.9633,                0.89861,                 0.9294,                0.89244,                0.96367,                0.88873,                0.42998,                0.57441,                0.44988,                0.81466,              0.0015845,              0.0015845,              0.0015845
                     28,                0.45071,                0.59562,                0.41701,                0.84116,                0.90853,                0.88192,                0.93829,                 0.8753,                0.90853,                0.88192,                0.93867,                0.86363,                0.43712,                0.56551,                0.46127,                0.81863,              0.0015812,              0.0015812,              0.0015812
                     29,                0.46094,                0.60575,                0.42241,                0.84251,                0.92323,                0.90156,                0.95915,                0.90133,                0.92323,                0.90156,                0.95963,                 0.8904,                0.41136,                0.60347,                0.42567,                 0.8147,              0.0015779,              0.0015779,              0.0015779
                     30,                0.45676,                0.61254,                0.41966,                0.84026,                0.93016,                 0.8225,                 0.9355,                0.88127,                0.92963,                 0.8221,                0.93501,                0.86705,                0.41016,                0.62029,                0.58405,                0.81414,              0.0015746,              0.0015746,              0.0015746
                     31,                0.46578,                0.62837,                0.42312,                0.84576,                0.94073,                0.88189,                0.95316,                  0.895,                0.94022,                0.88163,                0.95287,                0.88863,                0.42397,                0.61481,                0.43875,                0.81536,              0.0015713,              0.0015713,              0.0015713
                     32,                0.45009,                0.59808,                0.41451,                0.83952,                0.93383,                0.89649,                0.96592,                0.90688,                 0.9334,                0.89609,                0.96525,                0.89572,                0.41475,                0.58867,                0.42039,                0.81433,               0.001568,               0.001568,               0.001568
                     33,                0.46718,                0.61557,                0.41737,                0.84601,                 0.9354,                0.90118,                 0.9676,                0.89222,                0.93605,                0.90159,                0.96756,                0.88027,                0.45993,                0.62198,                0.42302,                0.82394,              0.0015647,              0.0015647,              0.0015647
                     34,                0.45257,                0.61084,                 0.4041,                0.84258,                0.94407,                0.88803,                0.95983,                0.89721,                0.94273,                0.88804,                0.95972,                0.88852,                0.43201,                0.63007,                0.45462,                0.81667,              0.0015614,              0.0015614,              0.0015614
                     35,                0.44832,                0.59329,                0.39919,                0.83823,                 0.9445,                0.89679,                0.96519,                0.90854,                 0.9445,                0.89679,                0.96532,                  0.897,                0.40361,                 0.5916,                0.44939,                0.81218,              0.0015581,              0.0015581,              0.0015581
                     36,                0.44184,                0.57826,                 0.3989,                0.83782,                0.93318,                0.89908,                0.96441,                0.90086,                0.93318,                0.89908,                0.96425,                0.89142,                0.42356,                0.57706,                0.44055,                0.81331,              0.0015548,              0.0015548,              0.0015548
                     37,                0.45169,                 0.5899,                0.40081,                0.84042,                0.93967,                0.87161,                0.96429,                0.89386,                0.93967,                0.87161,                0.96311,                0.88526,                0.44592,                0.56412,                0.46327,                0.81715,              0.0015515,              0.0015515,              0.0015515
                     38,                0.44935,                0.59306,                0.40391,                0.84415,                0.93326,                0.89027,                0.95986,                0.90202,                0.93572,                0.88611,                0.95936,                0.88587,                0.41386,                0.55477,                0.42268,                0.81438,              0.0015482,              0.0015482,              0.0015482
                     39,                0.46269,                0.60709,                0.40117,                0.84161,                0.95121,                0.86777,                0.96251,                0.90867,                0.95169,                0.86818,                0.96313,                0.88815,                0.41175,                0.60332,                0.41893,                0.81841,              0.0015449,              0.0015449,              0.0015449
                     40,                0.45014,                0.59861,                 0.3995,                0.84097,                0.94324,                0.89336,                0.95965,                0.89881,                0.94324,                0.89336,                0.95906,                0.88904,                0.42895,                 0.5671,                 0.4353,                0.81572,              0.0015416,              0.0015416,              0.0015416
                     41,                0.44612,                0.58191,                0.39958,                0.83806,                0.94774,                0.88865,                 0.9676,                0.90101,                0.94667,                0.88761,                0.96805,                0.89849,                0.45175,                0.57598,                0.41264,                0.81887,              0.0015383,              0.0015383,              0.0015383
                     42,                 0.4876,                0.61564,                0.46787,                0.84571,                0.93501,                0.86129,                0.95152,                0.87719,                0.93452,                0.86089,                0.95137,                0.87137,                0.44163,                0.63462,                0.48665,                0.82264,               0.001535,               0.001535,               0.001535
                     43,                0.45256,                0.58955,                0.41732,                0.84124,                0.93636,                0.86825,                0.96064,                0.89792,                0.93685,                0.86865,                0.96138,                0.87287,                0.42273,                0.59143,                0.46424,                 0.8185,              0.0015317,              0.0015317,              0.0015317
                     44,                0.44936,                0.57554,                0.39433,                0.83802,                0.93846,                0.87563,                0.95974,                0.89279,                0.93787,                  0.875,                0.95927,                0.88204,                 0.4422,                0.57433,                0.46183,                0.81969,              0.0015284,              0.0015284,              0.0015284
                     45,                0.44322,                0.57738,                0.39233,                0.83917,                0.93582,                0.89208,                 0.9601,                0.90502,                0.93538,                0.89168,                0.95904,                0.89818,                0.39886,                0.56403,                0.43032,                0.80885,              0.0015251,              0.0015251,              0.0015251
                     46,                0.44522,                0.57634,                0.38638,                0.83829,                0.93735,                0.89357,                0.96645,                0.90059,                0.94093,                0.88867,                0.96594,                0.89255,                0.43205,                0.56947,                 0.4168,                0.81653,              0.0015218,              0.0015218,              0.0015218
                     47,                 0.4577,                0.59714,                0.39486,                0.83893,                0.92818,                0.89722,                0.96696,                0.90841,                0.92818,                0.89722,                0.96693,                0.89154,                0.41043,                0.58633,                0.42791,                0.81381,              0.0015185,              0.0015185,              0.0015185
                     48,                0.46338,                0.59532,                0.40117,                0.84172,                0.92915,                0.90886,                0.96737,                0.90687,                0.93058,                0.90828,                0.96782,                0.88913,                0.41269,                0.58779,                0.44005,                0.81465,              0.0015152,              0.0015152,              0.0015152
                     49,                0.46327,                0.59343,                0.40858,                0.83955,                0.94229,                0.90183,                0.96598,                0.90872,                0.94229,                0.90183,                0.96587,                0.89477,                0.41617,                0.56159,                0.43579,                0.81357,              0.0015119,              0.0015119,              0.0015119
                     50,                0.43523,                0.55074,                0.38451,                0.83786,                0.93607,                0.89498,                0.96328,                0.90758,                0.93607,                0.89498,                0.96333,                0.89675,                0.40752,                0.54971,                 0.4287,                0.81415,              0.0015086,              0.0015086,              0.0015086
                     51,                0.43582,                0.55976,                0.38355,                0.83469,                0.94451,                0.89341,                0.96715,                0.90736,                0.94407,                  0.893,                0.96665,                0.90343,                0.40417,                0.54805,                0.41476,                0.80939,              0.0015053,              0.0015053,              0.0015053
                     52,                0.43609,                 0.5707,                0.38003,                0.83493,                 0.9504,                0.87645,                0.95342,                0.89464,                0.95195,                0.87477,                0.95293,                 0.8875,                0.41142,                0.57285,                0.46104,                0.81286,               0.001502,               0.001502,               0.001502
                     53,                0.42922,                 0.5653,                 0.3757,                 0.8348,                0.94408,                0.88574,                0.95703,                 0.8998,                0.94408,                0.88574,                0.95672,                0.89299,                0.40155,                0.54881,                0.44983,                0.80781,              0.0014987,              0.0014987,              0.0014987
                     54,                0.47704,                0.61397,                0.40383,                0.84393,                0.93026,                0.90426,                0.96216,                0.90042,                0.93161,                0.90304,                0.96174,                0.87871,                0.42591,                0.60597,                0.47071,                 0.8232,              0.0014954,              0.0014954,              0.0014954
                     55,                0.47891,                0.60847,                0.39538,                0.84524,                0.93545,                0.89266,                0.96032,                0.89647,                0.93501,                0.89225,                0.95917,                0.88791,                0.44996,                0.58141,                0.44206,                0.82263,              0.0014921,              0.0014921,              0.0014921
                     56,                0.45046,                0.57823,                0.39355,                0.83767,                0.93019,                0.90158,                0.96401,                0.90178,                0.92869,                0.90013,                0.96235,                0.89074,                0.43387,                0.58004,                 0.4261,                0.81888,              0.0014888,              0.0014888,              0.0014888
                     57,                  0.433,                0.55803,                0.38212,                 0.8325,                0.93836,                0.89957,                0.96189,                0.90738,                0.94994,                0.88476,                0.96063,                0.89156,                0.41084,                0.55157,                0.40469,                0.81275,              0.0014855,              0.0014855,              0.0014855
                     58,                0.43322,                0.55972,                0.37656,                0.83231,                0.94674,                0.89015,                0.96537,                0.90341,                0.94674,                0.89015,                0.96497,                0.89502,                0.42426,                0.55728,                0.39419,                0.81434,              0.0014822,              0.0014822,              0.0014822
                     59,                0.43875,                0.56772,                 0.3781,                0.83526,                0.94638,                0.88115,                0.96036,                0.90011,                0.94684,                0.88156,                0.96018,                 0.8873,                0.41804,                0.57254,                0.40869,                0.81462,              0.0014789,              0.0014789,              0.0014789
                     60,                0.44026,                0.57479,                0.38495,                 0.8325,                0.93871,                0.89793,                0.96362,                0.91005,                0.93828,                0.89753,                0.96342,                0.89793,                0.38881,                0.56955,                0.44108,                 0.8085,              0.0014756,              0.0014756,              0.0014756
                     61,                0.42537,                0.55597,                0.37635,                0.83015,                0.93193,                0.89876,                0.96095,                  0.905,                0.93193,                0.89876,                0.96118,                0.89616,                0.39872,                0.56548,                0.49919,                0.80846,              0.0014723,              0.0014723,              0.0014723
                     62,                0.42834,                0.55495,                0.38362,                0.83058,                0.93446,                0.89628,                0.96138,                0.90013,                0.93487,                0.89669,                0.96214,                0.88109,                0.41402,                0.56812,                0.43514,                0.81245,               0.001469,               0.001469,               0.001469
                     63,                0.43234,                0.56092,                0.38284,                0.83473,                0.93449,                0.88995,                 0.9552,                 0.8974,                 0.9336,                0.88995,                0.95507,                0.89233,                0.41761,                0.55268,                0.47496,                0.81784,              0.0014657,              0.0014657,              0.0014657
                     64,                0.43433,                0.56632,                0.38228,                0.83453,                0.92363,                 0.9037,                0.95771,                0.89585,                0.92345,                0.90388,                0.95708,                0.88641,                0.43398,                0.56183,                0.44388,                0.81759,              0.0014624,              0.0014624,              0.0014624
                     65,                0.42987,                0.56081,                0.37169,                0.83266,                0.93965,                0.89655,                0.96433,                0.90226,                0.93715,                0.89867,                0.96337,                 0.8862,                0.42365,                0.56903,                0.41678,                0.81472,              0.0014591,              0.0014591,              0.0014591
                     66,                0.45113,                0.57962,                0.38321,                0.83603,                0.93239,                0.90763,                0.96538,                0.90293,                0.93239,                0.90763,                0.96538,                0.88673,                0.41889,                0.58153,                 0.4487,                0.81517,              0.0014558,              0.0014558,              0.0014558
                     67,                0.45053,                0.56518,                  0.382,                 0.8372,                0.94297,                0.89474,                0.95799,                0.88965,                0.94442,                0.89538,                0.95824,                0.88744,                 0.4477,                0.55536,                0.42092,                0.82292,              0.0014525,              0.0014525,              0.0014525
                     68,                0.43572,                0.55647,                0.37909,                0.83479,                0.93922,                0.90102,                0.96344,                0.90718,                0.93879,                0.90019,                0.96305,                0.89586,                 0.4005,                0.54629,                0.40564,                0.80919,              0.0014492,              0.0014492,              0.0014492
                     69,                0.42823,                0.57058,                0.37457,                0.83046,                0.94475,                0.88985,                0.95462,                0.89972,                0.94518,                0.89026,                0.95455,                0.88454,                0.40782,                0.55852,                0.40854,                0.81358,              0.0014459,              0.0014459,              0.0014459
                     70,                0.43973,                0.58383,                0.37233,                0.83564,                 0.9467,                0.87607,                 0.9619,                0.91158,                0.94719,                0.87689,                0.96159,                0.89312,                0.38424,                0.54985,                0.40825,                0.80873,              0.0014426,              0.0014426,              0.0014426
                     71,                0.42245,                0.54405,                0.36354,                0.83047,                0.94541,                0.87799,                0.95689,                0.90573,                0.94668,                0.87921,                0.95728,                0.88738,                0.38355,                0.55442,                0.41223,                0.81033,              0.0014393,              0.0014393,              0.0014393
                     72,                0.41752,                 0.5574,                0.35634,                0.83014,                0.92114,                0.89618,                 0.9596,                0.89488,                0.92156,                0.89659,                0.96051,                0.88345,                0.42489,                0.56667,                0.41997,                0.81883,               0.001436,               0.001436,               0.001436
                     73,                0.42751,                0.55117,                0.36617,                0.83442,                0.94053,                0.89074,                0.96307,                0.90474,                0.94141,                0.89155,                0.96404,                0.88574,                 0.4357,                0.57435,                0.41178,                0.82126,              0.0014327,              0.0014327,              0.0014327
                     74,                0.42458,                0.54631,                0.36077,                0.83217,                0.93611,                0.89015,                0.96256,                0.90713,                0.93611,                0.89015,                0.96214,                 0.8868,                0.39993,                0.55518,                 0.3902,                0.80977,              0.0014294,              0.0014294,              0.0014294
                     75,                0.43715,                0.56397,                0.37467,                0.83301,                0.93471,                0.90317,                0.96268,                 0.9033,                0.93471,                0.90317,                0.96263,                0.88167,                0.41559,                0.59634,                0.41685,                0.81423,              0.0014261,              0.0014261,              0.0014261
                     76,                0.44594,                0.58655,                0.37372,                0.83507,                 0.9384,                 0.8894,                0.96344,                0.90324,                0.93769,                 0.8892,                0.96269,                0.89062,                0.42144,                0.55065,                0.40666,                 0.8134,              0.0014228,              0.0014228,              0.0014228
                     77,                0.43229,                 0.5587,                0.36665,                0.83411,                0.94582,                0.89699,                0.96063,                0.89593,                0.94538,                0.89658,                0.95972,                0.88304,                0.43376,                0.54676,                0.39942,                0.81844,              0.0014195,              0.0014195,              0.0014195
                     78,                0.43884,                0.55173,                0.38484,                0.83324,                0.92492,                0.90527,                 0.9569,                0.90343,                0.92534,                0.90567,                0.95722,                0.88309,                0.38732,                0.54567,                0.40301,                0.80723,              0.0014161,              0.0014161,              0.0014161
                     79,                0.42665,                0.54493,                0.37338,                0.83287,                0.92936,                0.89876,                0.96465,                0.91531,                0.93026,                0.89957,                0.96599,                0.89261,                0.38085,                0.57366,                0.39717,                0.80817,              0.0014128,              0.0014128,              0.0014128
                     80,                0.41934,                0.54429,                 0.3646,                 0.8286,                0.93682,                0.90126,                0.96033,                 0.9058,                0.93682,                0.90126,                0.96031,                0.89686,                0.39566,                0.54639,                 0.3936,                0.81063,              0.0014095,              0.0014095,              0.0014095
                     81,                0.42225,                 0.5511,                0.36548,                0.82963,                0.93474,                0.88479,                0.95794,                0.90347,                0.93517,                 0.8852,                0.95818,                0.88526,                0.38609,                0.54066,                0.40239,                0.80738,              0.0014062,              0.0014062,              0.0014062
                     82,                 0.4216,                0.53886,                0.36354,                0.82791,                0.92655,                0.90566,                0.96275,                0.90905,                0.92655,                0.90566,                0.96275,                0.88349,                0.39457,                0.56172,                0.41285,                0.81129,              0.0014029,              0.0014029,              0.0014029
                     83,                0.42403,                 0.5482,                0.36869,                0.82677,                0.93387,                0.89344,                0.96041,                0.90486,                0.93387,                0.89344,                 0.9602,                0.88547,                0.39426,                0.53487,                0.40977,                0.80993,              0.0013996,              0.0013996,              0.0013996
                     84,                0.41814,                0.54566,                0.35732,                0.82882,                0.92177,                0.90629,                0.96179,                0.90971,                0.92379,                0.90507,                0.96184,                 0.8896,                 0.3902,                0.55838,                0.40236,                0.80828,              0.0013963,              0.0013963,              0.0013963
                     85,                0.42047,                0.54508,                0.36066,                0.82845,                0.93557,                0.88784,                0.95595,                0.90679,                0.93791,                0.88743,                0.95617,                0.88158,                0.38323,                0.56101,                0.41064,                0.81033,               0.001393,               0.001393,               0.001393
                     86,                0.41903,                0.54726,                0.36069,                  0.828,                   0.94,                0.88441,                0.95707,                0.90508,                0.93955,                  0.884,                0.95644,                 0.8915,                 0.3886,                0.58131,                0.43284,                0.81161,              0.0013897,              0.0013897,              0.0013897
                     87,                 0.4362,                0.56135,                0.36606,                 0.8314,                0.94797,                0.87111,                0.95475,                0.90238,                0.94797,                0.87111,                0.95457,                 0.8854,                0.39376,                0.57097,                0.42661,                0.81341,              0.0013864,              0.0013864,              0.0013864
                     88,                0.42289,                0.54801,                0.35959,                0.82999,                0.94672,                0.86406,                0.95645,                0.89965,                 0.9474,                0.86405,                 0.9564,                0.88542,                0.41858,                0.55063,                0.43094,                0.81711,              0.0013831,              0.0013831,              0.0013831
                     89,                0.44096,                0.56812,                0.36679,                0.83254,                0.93613,                 0.8852,                0.96061,                0.89883,                0.93657,                0.88561,                0.96056,                0.88253,                0.42254,                0.56514,                0.42448,                0.81567,              0.0013798,              0.0013798,              0.0013798
                     90,                0.43064,                 0.5577,                0.36321,                0.82807,                  0.922,                0.91269,                 0.9601,                0.90315,                0.92159,                0.91229,                0.96018,                 0.8845,                0.40367,                 0.5369,                0.40793,                0.81235,              0.0013765,              0.0013765,              0.0013765
                     91,                0.41394,                0.53353,                0.35408,                0.82651,                0.94257,                0.88778,                0.95734,                 0.9002,                0.94301,                0.88818,                0.95681,                 0.8738,                0.40506,                0.54732,                0.40656,                0.81347,              0.0013732,              0.0013732,              0.0013732
                     92,                0.41064,                0.52784,                0.35648,                0.82365,                0.92137,                0.90317,                0.95918,                0.90314,                0.92181,                0.90301,                0.95993,                0.88107,                0.39649,                0.56381,                0.40279,                 0.8136,              0.0013699,              0.0013699,              0.0013699
                     93,                0.43437,                0.56412,                0.37308,                0.83148,                0.92223,                0.90534,                0.96026,                 0.9068,                0.92321,                0.90134,                0.96064,                0.90322,                0.39312,                0.53876,                0.40007,                 0.8094,              0.0013666,              0.0013666,              0.0013666
                     94,                 0.4175,                0.54134,                0.35668,                0.82706,                0.93214,                0.89636,                0.96139,                0.90603,                0.93717,                0.89119,                0.96238,                0.89613,                0.40757,                0.54871,                0.41435,                0.81117,              0.0013633,              0.0013633,              0.0013633
                     95,                0.41641,                 0.5427,                0.35195,                0.82584,                0.91951,                0.90599,                0.96415,                0.91768,                 0.9206,                 0.9068,                0.96457,                0.90158,                0.37543,                0.54641,                0.39864,                0.80623,                0.00136,                0.00136,                0.00136
                     96,                0.43127,                 0.5521,                0.36115,                0.82909,                0.94059,                0.89515,                0.96529,                0.91475,                0.94059,                0.89515,                0.96626,                 0.9044,                0.38043,                0.53517,                0.39256,                 0.8066,              0.0013567,              0.0013567,              0.0013567
                     97,                0.40989,                0.52841,                0.34245,                 0.8265,                0.92934,                0.90339,                0.96105,                0.90871,                0.93183,                0.90077,                0.96139,                0.90097,                0.39411,                0.52813,                0.40097,                0.80997,              0.0013534,              0.0013534,              0.0013534
                     98,                0.41186,                0.52096,                0.34675,                0.82645,                 0.9413,                0.89861,                0.96314,                0.90635,                 0.9413,                0.89861,                0.96323,                0.89573,                0.39772,                0.54824,                0.39141,                0.81134,              0.0013501,              0.0013501,              0.0013501
                     99,                0.43738,                0.55425,                0.35817,                0.83015,                0.94076,                0.88889,                0.95774,                0.90483,                0.94076,                0.88889,                0.95806,                0.87654,                0.39252,                0.57187,                0.41024,                0.80922,              0.0013468,              0.0013468,              0.0013468
                    100,                 0.4111,                0.53588,                0.34789,                0.82397,                0.95158,                0.87581,                0.95689,                0.90885,                0.95112,                0.87541,                0.95646,                0.89103,                0.37144,                0.55295,                0.41411,                0.80667,              0.0013435,              0.0013435,              0.0013435
                    101,                0.41016,                0.52624,                0.34555,                0.82325,                0.93064,                0.89372,                0.96173,                0.91067,                0.93098,                0.89328,                0.96234,                0.89401,                0.37634,                0.54864,                0.39354,                0.80707,              0.0013402,              0.0013402,              0.0013402
                    102,                0.41142,                0.52775,                0.34843,                0.82204,                0.91321,                0.90822,                0.96134,                0.91155,                 0.9128,                0.90782,                0.96063,                0.89689,                0.38004,                0.53235,                0.40381,                0.80769,              0.0013369,              0.0013369,              0.0013369
                    103,                 0.4204,                0.54357,                0.35512,                0.82627,                0.90529,                 0.9113,                0.95551,                0.90048,                0.91353,                  0.901,                0.95547,                0.88994,                 0.3954,                0.52852,                 0.4197,                0.81015,              0.0013336,              0.0013336,              0.0013336
                    104,                0.40576,                0.52711,                0.34068,                0.82386,                0.92074,                0.90189,                0.96027,                0.90849,                0.92074,                0.90189,                0.96098,                0.88958,                0.38622,                0.54655,                0.40599,                0.81117,              0.0013303,              0.0013303,              0.0013303
                    105,                0.41634,                0.53584,                0.36455,                0.82582,                0.93219,                0.89331,                0.96495,                0.91021,                0.93219,                0.89331,                0.96498,                0.89549,                0.39199,                0.54795,                0.42689,                 0.8122,               0.001327,               0.001327,               0.001327
                    106,                0.42768,                0.55372,                0.36608,                0.82783,                0.92455,                0.90989,                0.96062,                0.91058,                0.92414,                0.90949,                0.96082,                0.88889,                0.37887,                0.55608,                0.42604,                0.80763,              0.0013237,              0.0013237,              0.0013237
                    107,                0.42614,                0.54717,                0.36958,                0.82874,                0.91961,                0.90637,                0.96198,                0.90487,                 0.9192,                0.90597,                0.96203,                0.88457,                0.40849,                0.54721,                0.41893,                0.81046,              0.0013204,              0.0013204,              0.0013204
                    108,                0.41741,                0.52154,                0.35999,                 0.8253,                0.94412,                0.88419,                0.95625,                0.90143,                0.94359,                0.88436,                0.95632,                0.87894,                0.39981,                0.54954,                0.40968,                0.81208,              0.0013171,              0.0013171,              0.0013171
                    109,                0.40665,                0.51855,                0.33695,                 0.8229,                0.92565,                0.88271,                 0.9522,                 0.8945,                0.92565,                0.88271,                0.95184,                0.88081,                0.39461,                 0.5434,                 0.4149,                0.80993,              0.0013138,              0.0013138,              0.0013138
                    110,                0.40606,                0.52011,                 0.3373,                 0.8229,                0.92302,                0.90632,                0.96606,                0.90584,                0.92285,                0.90609,                0.96549,                0.88346,                 0.4171,                 0.5403,                0.38218,                0.81307,              0.0013105,              0.0013105,              0.0013105
